year,sex,value,ageg,lid,aapc,projected2050,pct_decrease2050,pop,tercile
2023,3,4.051181968560358,q5_19,77,-.0099523133,3.0965736,23.5637,5.316000000000001,3
2023,3,18.05521361529827,u20m,77,-.0074679232,14.758225,18.260588,5.316000000000001,3
2023,2,2.827660652008013,q5_19,77,-.0074089319,2.3149974,18.130295,5.316000000000001,3
2023,2,14.10443056374788,u20m,77,-.0070125689,11.671495,17.249439,5.316000000000001,3
2023,1,21.90897054970264,u20m,77,-.0065890769,18.338287,16.297813,5.316000000000001,3
2023,1,5.324141077209354,q5_19,77,-.0065090279,4.4660649,16.116705,5.316000000000001,3
2023,2,8.211131207644939,pnm,266,-.038419787,2.9100099,64.560181,800.0150000000002,3
2023,3,11.3456446622564,q5_19,266,-.021845637,6.290256,44.557968,800.0150000000002,3
2023,2,25.86176805198193,u20m,266,-.027558655,12.288724,52.483047,800.0150000000002,3
2023,1,8.775058202445507,pnm,266,-.036859278,3.2436945,63.035065,800.0150000000002,3
2019,3,17.24304389953613,hgap,266,-.00065940164,16.89415,2.0233905,800.0150000000002,3
2019,1,20.71294975280762,hgap,266,.0034561444,23.055389,-11.309059,800.0150000000002,3
2023,1,12.70057741747466,q5_19,266,-.023944171,6.6535783,47.612003,800.0150000000002,3
2023,1,31.8230502307415,u20m,266,-.028355366,14.799539,53.494282,800.0150000000002,3
2023,3,28.94431911408901,u20m,266,-.028013391,13.585627,53.062893,800.0150000000002,3
2023,2,9.896610995150157,q5_19,266,-.018906252,5.9400854,39.978592,800.0150000000002,3
2023,1,10.68718452006578,nnm,266,-.027284697,5.1159267,52.130268,800.0150000000002,3
2019,2,13.57236671447754,hgap,266,-.0064480733,11.113334,18.117939,800.0150000000002,3
2023,3,9.345313534140587,nnm,266,-.027110567,4.4946585,51.904678,800.0150000000002,3
2023,3,8.535083383321762,pnm,266,-.037589069,3.0934291,63.75631,800.0150000000002,3
2023,2,7.979122921824455,nnm,266,-.026953887,3.8538535,51.700787,800.0150000000002,3
2023,2,25.52184648811817,nnm,81,-.030589605,11.174289,56.21677,8460.523000000005,3
2023,1,33.15854072570801,nnm,81,-.028536558,15.345362,53.721241,8460.523000000005,3
2019,3,15.29239463806152,hgap,81,-.0021616179,14.301229,6.4814315,8460.523000000005,3
2023,3,29.35664728283882,nnm,81,-.02956143,13.215103,54.984291,8460.523000000005,3
2023,1,128.6484450101852,u20m,81,-.037771571,46.397755,63.93446,8460.523000000005,3
2023,1,27.3799938647582,q5_19,81,-.048883308,7.3152657,73.28244,8460.523000000005,3
2023,2,66.49493426084518,pnm,81,-.043827441,20.36433,69.374611,8460.523000000005,3
2023,2,20.6748069351772,q5_19,81,-.083876744,2.1473701,89.613594,8460.523000000005,3
2023,3,69.88140940666199,pnm,81,-.042374622,22.257629,68.149429,8460.523000000005,3
2023,3,118.9033389091492,u20m,81,-.042383008,37.86282,68.156639,8460.523000000005,3
2019,1,17.35388565063477,hgap,81,-.0024008921,16.109171,7.1725421,8460.523000000005,3
2023,3,24.05454484263447,q5_19,81,-.065323822,4.1229987,82.859795,8460.523000000005,3
2023,2,109.1271713376045,u20m,81,-.047550522,30.224409,72.303497,8460.523000000005,3
2019,2,13.02561187744141,hgap,81,-.0016471179,12.377211,4.9778948,8460.523000000005,3
2023,1,73.39435070753098,pnm,81,-.040916823,24.314983,66.870773,8460.523000000005,3
2023,2,5.752069409936666,pnm,214,-.046923313,1.6203306,71.830475,6309.629,3
2019,1,13.11270713806152,hgap,214,-.014532341,8.3568306,36.269218,6309.629,3
2023,3,8.823440975616714,q5_19,214,-.033761349,3.5461252,59.810177,6309.629,3
2023,1,6.206885445863008,nnm,214,-.020599946,3.5589325,42.661541,6309.629,3
2023,3,6.03810278698802,pnm,214,-.05088561,1.5283341,74.688507,6309.629,3
2023,2,5.667243437405767,q5_19,214,-.018421395,3.4463825,39.187675,6309.629,3
2019,2,13.97164058685303,hgap,214,-.011598658,9.7519884,30.201551,6309.629,3
2023,1,6.288311444222927,pnm,214,-.054440148,1.4460108,77.004784,6309.629,3
2023,3,20.15243843197823,u20m,214,-.036214717,7.5801115,62.386131,6309.629,3
2023,1,24.09276366233826,u20m,214,-.039369896,8.3221807,65.457756,6309.629,3
2022,3,237.12432,math,214,,,,6309.629,3
2019,3,13.49928188323975,hgap,214,-.01418755,8.6956463,35.584377,6309.629,3
2022,2,240.28628,math,214,,,,6309.629,3
2023,1,11.78337277841723,q5_19,214,-.04045321,3.952913,66.453468,6309.629,3
2023,3,5.42449951171875,nnm,214,-.022784553,2.9321699,45.945797,6309.629,3
2023,2,15.96271246671677,u20m,214,-.031156225,6.8828821,56.8815,6309.629,3
2022,1,233.83504,math,214,,,,6309.629,3
2023,2,4.628702998161316,nnm,214,-.025038652,2.3542757,49.137466,6309.629,3
2023,2,.6123060593381524,pnm,185,-.045724649,.17815727,70.903885,33.76099999999999,3
2023,1,.7153782644309103,pnm,185,-.046921682,.20152754,71.829231,33.76099999999999,3
2023,3,2.520017791539431,u20m,185,-.033509843,1.0196916,59.536335,33.76099999999999,3
2023,1,1.275906869771859,q5_19,185,-.029814966,.57044023,55.291389,33.76099999999999,3
2023,1,.8056715596467257,nnm,185,-.046252634,.23110104,71.315727,33.76099999999999,3
2023,1,2.794440370053053,u20m,185,-.039225698,.96902776,65.323013,33.76099999999999,3
2023,2,.9367376678376393,q5_19,185,.011517681,1.2784206,-36.475838,33.76099999999999,3
2023,3,1.120484330172644,q5_19,185,-.014279743,.76201272,31.992559,33.76099999999999,3
2023,3,.7372128893621266,nnm,185,-.046752274,.20863062,71.700089,33.76099999999999,3
2023,2,2.212236169725657,u20m,185,-.025965929,1.0973781,50.395073,33.76099999999999,3
2023,3,.6643802626058459,pnm,185,-.046548989,.18905386,71.544327,33.76099999999999,3
2023,2,.6647953414358199,nnm,185,-.047478564,.18448313,72.249634,33.76099999999999,3
2023,2,71.53830677270889,pnm,82,-.037319455,26.117558,63.491508,18358.62200000001,3
2023,2,27.57824584841728,nnm,82,-.0240441,14.408763,47.753155,18358.62200000001,3
2023,3,43.59601741529462,q5_19,82,-.030401288,19.185045,55.993584,18358.62200000001,3
2023,1,48.22905877687788,q5_19,82,-.025376162,24.307995,49.598862,18358.62200000001,3
2023,1,76.37926936149597,pnm,82,-.035316817,29.434198,61.463104,18358.62200000001,3
2023,1,35.36075353622437,nnm,82,-.024038324,18.477758,47.74501,18358.62200000001,3
2023,2,132.195770740509,u20m,82,-.032890104,54.393852,58.853561,18358.62200000001,3
2023,2,38.82358525154706,q5_19,82,-.03648084,14.498501,62.65543,18358.62200000001,3
2019,3,11.60300254821777,hgap,82,-.0023821578,10.77703,7.1186104,18358.62200000001,3
2023,3,73.96124303340912,pnm,82,-.036266495,27.780819,62.438679,18358.62200000001,3
2019,1,12.56501293182373,hgap,82,-.0029560414,11.46477,8.7563982,18358.62200000001,3
2023,3,142.2829031944275,u20m,82,-.030400189,62.615463,55.992279,18358.62200000001,3
2023,3,31.55820444226265,nnm,82,-.023993982,16.510492,47.682407,18358.62200000001,3
2023,1,152.0093977451324,u20m,82,-.028294696,70.80896,53.418037,18358.62200000001,3
2019,2,10.50393581390381,hgap,82,-.0021880185,9.815094,6.55794,18358.62200000001,3
2023,1,6.401129129423588,q5_19,247,-.005538878,5.5119843,13.890436,5.707000000000002,3
2023,3,3.837157762152987,q5_19,247,-.0090473182,3.0055313,21.672981,5.707000000000002,3
2023,2,1.277112714228368,q5_19,247,-.0027316588,1.1863093,7.1100521,5.707000000000002,3
2023,2,8.548498153686523,u20m,247,-.0085288221,6.7901797,20.568741,5.707000000000002,3
2023,1,18.50614883005619,u20m,247,-.0051499666,16.103779,12.981469,5.707000000000002,3
2023,3,13.59675545245409,u20m,247,-.0074434066,11.121267,18.206463,5.707000000000002,3
2023,3,7.374475244432688,u20m,186,-.028331898,3.4317267,53.464802,6773.206000000002,3
2023,3,1.819723285734653,pnm,186,-.029795786,.81399441,55.26823,6773.206000000002,3
2023,3,2.43068954928316,q5_19,186,-.01712453,1.530834,37.020588,6773.206000000002,3
2023,1,8.4428945556283,u20m,186,-.029311674,3.826345,54.679703,6773.206000000002,3
2022,3,140.71676,math,186,.015399618,216.57532,-53.908688,6773.206000000002,3
2023,2,2.69341142848134,nnm,186,-.036111239,1.0159307,62.280895,6773.206000000002,3
2023,1,3.042415373954888,q5_19,186,-.020989185,1.7262367,43.260979,6773.206000000002,3
2023,1,3.562728175893426,nnm,186,-.035178628,1.3780971,61.31905,6773.206000000002,3
2023,2,1.776146818883717,pnm,186,-.028187135,.82977033,53.282558,6773.206000000002,3
2022,1,135.34014,math,186,.0083676595,171.07219,-26.401665,6773.206000000002,3
2023,1,1.860861666500568,pnm,186,-.031197758,.80147636,56.929825,6773.206000000002,3
2023,3,3.141825785860419,nnm,186,-.035587646,1.2019409,61.743874,6773.206000000002,3
2023,2,1.81994522337503,q5_19,186,-.010080497,1.3862926,23.827785,6773.206000000002,3
2019,1,3.043681621551514,hgap,186,-.012249589,2.0820034,31.595888,6773.206000000002,3
2019,3,2.708184719085693,hgap,186,-.022371573,1.3535893,50.018574,6773.206000000002,3
2023,2,6.276594009250402,u20m,186,-.026860911,3.0391653,51.579388,6773.206000000002,3
2019,2,2.076143741607666,hgap,186,-.037536655,.64848006,68.765167,6773.206000000002,3
2022,2,146.2857,math,186,.022321211,273.29602,-86.823471,6773.206000000002,3
2023,3,77.77398079633713,pnm,84,-.0038142693,70.16304,9.7859726,11483.373,3
2023,1,80.17144352197647,pnm,84,-.0029736364,73.986244,7.7149658,11483.373,3
2023,1,64.22407945623043,q5_19,84,.023978693,122.70743,-91.061401,11483.373,3
2023,1,161.5051627159119,u20m,84,.0053994418,186.85297,-15.694733,11483.373,3
2023,3,54.29687868574329,q5_19,84,.01028093,71.668541,-31.993851,11483.373,3
2023,2,44.06611887188916,q5_19,84,-.0073573673,36.127064,18.016233,11483.373,3
2023,2,134.071484208107,u20m,84,-.0054334556,115.77745,13.644985,11483.373,3
2023,3,23.13550189137459,nnm,84,-.0061856965,19.576982,15.381207,11483.373,3
2023,2,20.08603513240814,nnm,84,-.0055678077,17.282492,13.957675,11483.373,3
2023,2,75.58658719062805,pnm,84,-.0047469297,66.494003,12.029362,11483.373,3
2023,1,25.85941180586815,nnm,84,-.0066221626,21.625566,16.372551,11483.373,3
2023,3,148.0256468057632,u20m,84,.00046005368,149.87581,-1.2498928,11483.373,3
2023,1,8.687234483659267,pnm,78,-.072675213,1.2209436,85.945541,230.882,3
2023,1,26.12088620662689,u20m,78,-.059092768,5.2974763,79.719383,230.882,3
2023,3,8.24421551078558,pnm,78,-.073326729,1.1384755,86.190613,230.882,3
2023,2,22.19546027481556,u20m,78,-.069993384,3.3537071,84.890121,230.882,3
2023,3,10.61944370625745,q5_19,78,-.057441931,2.2518554,78.794975,230.882,3
2023,3,5.484302993863821,nnm,78,-.066155635,.91914433,83.240456,230.882,3
2023,1,5.779694300144911,nnm,78,-.067330271,.93841171,83.763641,230.882,3
2019,1,13.41243076324463,hgap,78,-.0067092869,10.893803,18.778313,230.882,3
2019,2,10.55074787139893,hgap,78,-.0021075399,9.8834639,6.3245187,230.882,3
2023,2,7.78835779055953,pnm,78,-.07414943,1.0518973,86.49398,230.882,3
2023,1,11.87537132771099,q5_19,78,-.044923827,3.5307958,70.267914,230.882,3
2023,2,5.181994289159775,nnm,78,-.064812548,.90055072,82.621544,230.882,3
2023,2,9.386839333941577,q5_19,78,-.071024776,1.3793877,85.305092,230.882,3
2019,3,12.19611358642578,hgap,78,-.0035680111,10.91905,10.471068,230.882,3
2023,3,24.157440289855,u20m,78,-.064293876,4.2573957,82.376465,230.882,3
2023,1,7.71786435295474,q5_19,238,-.029757403,3.4559169,55.221851,628.8920000000001,3
2023,2,20.76106145977974,u20m,238,-.024941694,10.587281,49.004143,628.8920000000001,3
2019,1,9.26795768737793,hgap,238,-.015685864,5.69906,38.507919,628.8920000000001,3
2023,2,7.589499000459909,nnm,238,-.027520528,3.6100128,52.434109,628.8920000000001,3
2023,3,23.17368425428867,u20m,238,-.027368579,11.068085,52.238564,628.8920000000001,3
2023,2,6.662270130254666,q5_19,238,-.017430957,4.1612873,37.539497,628.8920000000001,3
2023,1,7.465562783181667,pnm,238,-.032127973,3.1356785,57.998096,628.8920000000001,3
2019,3,8.740541458129883,hgap,238,-.010148204,6.3813381,26.991501,628.8920000000001,3
2023,3,7.197255403020075,q5_19,238,-.024397971,3.7245817,48.249973,628.8920000000001,3
2023,1,10.53039729595184,nnm,238,-.027398184,5.0254502,52.276726,628.8920000000001,3
2019,2,8.097349166870117,hgap,238,-.0061699064,6.6876974,17.408806,628.8920000000001,3
2023,3,7.093899417668581,pnm,238,-.030863101,3.0830872,56.538895,628.8920000000001,3
2023,3,9.062638506293297,nnm,238,-.027545309,4.3078413,52.465927,628.8920000000001,3
2023,1,25.49692615866661,u20m,238,-.029204236,11.588851,54.548046,628.8920000000001,3
2023,2,6.654354743659496,pnm,238,-.029710818,2.9834473,55.165489,628.8920000000001,3
2019,3,2.984821796417236,hgap,187,-.024099605,1.414042,52.62558,5518.056999999996,3
2023,2,7.27964099496603,u20m,187,-.018866034,4.3740907,39.913372,5518.056999999996,3
2022,2,117.32254,math,187,.012167318,164.94495,-40.591011,5518.056999999996,3
2019,2,3.238410949707031,hgap,187,-.015693242,1.9909109,38.52198,5518.056999999996,3
2019,1,2.766907453536987,hgap,187,-.03260709,1.0069344,63.607948,5518.056999999996,3
2022,1,115.95376,math,187,.020501567,205.86803,-77.543213,5518.056999999996,3
2023,2,2.185690449550748,nnm,187,-.032745387,.90285468,58.692474,5518.056999999996,3
2023,2,2.312145365975016,q5_19,187,-.012369156,1.6556747,28.392275,5518.056999999996,3
2023,2,2.79943598434329,pnm,187,-.012363515,2.0049179,28.381365,5518.056999999996,3
2023,3,2.69755768252633,q5_19,187,-.021876492,1.4943354,44.604134,5518.056999999996,3
2022,3,116.59881,math,187,.016413754,184.62453,-58.34169,5518.056999999996,3
2023,3,2.929179463535547,pnm,187,-.013655983,2.0258934,30.837511,5518.056999999996,3
2023,1,9.071736596524715,u20m,187,-.016242996,5.8509431,35.503605,5518.056999999996,3
2023,3,8.200306445360184,u20m,187,-.017354807,5.1324944,37.410942,5518.056999999996,3
2023,1,2.987613901495934,nnm,187,-.0040846732,2.6756406,10.442224,5518.056999999996,3
2023,1,3.06199654042838,q5_19,187,-.028253889,1.4279104,53.366688,5518.056999999996,3
2023,3,2.596057718619704,nnm,187,-.016809741,1.6489373,36.483025,5518.056999999996,3
2023,1,3.049695864319801,pnm,187,-.014788359,2.045733,32.920097,5518.056999999996,3
2023,1,2.511888054006706,q5_19,188,-.0064744833,2.1090205,16.038437,2118.395,3
2023,2,.8823798270896077,pnm,188,-.023158154,.47217631,46.488316,2118.395,3
2023,2,1.26890131165236,q5_19,188,-.029033525,.57940489,54.338066,2118.395,3
2022,1,96.89198999999996,math,188,.021886973,178.82936,-84.565681,2118.395,3
2019,3,2.857686281204224,hgap,188,-.027894871,1.2035449,57.883942,2118.395,3
2019,2,3.163645505905151,hgap,188,-.022459248,1.5769433,50.154236,2118.395,3
2023,2,.9362084092572331,nnm,188,-.045334067,.27528813,70.595421,2118.395,3
2023,1,1.230096560902894,pnm,188,-.0049697435,1.0756333,12.557004,2118.395,3
2023,3,4.120594821870327,u20m,188,-.015862003,2.6851146,34.836723,2118.395,3
2023,1,5.109670571982861,u20m,188,-.0046484028,4.5069833,11.795033,2118.395,3
2023,2,3.084356896579266,u20m,188,-.0326638,1.2768812,58.601379,2118.395,3
2023,3,1.901771828790366,q5_19,188,-.01461937,1.2815406,32.613335,2118.395,3
2022,3,96.06441999999998,math,188,.018968925,163.39146,-70.085304,2118.395,3
2022,2,95.19067000000001,math,188,.015889144,148.52867,-56.032803,2118.395,3
2023,1,1.375920139253139,nnm,188,-.00095330924,1.3409567,2.541096,2118.395,3
2019,1,2.804981708526611,hgap,188,-.029985536,1.1072123,60.526932,2118.395,3
2023,3,1.16591970436275,nnm,188,-.020350203,.67304355,42.273594,2118.395,3
2023,3,1.058365101926029,pnm,188,-.013075988,.74354476,29.745911,2118.395,3
2023,2,1.134439837187529,nnm,190,-.02728495,.54304957,52.130596,10551.494,3
2023,3,1.78015434564105,q5_19,190,-.005116378,1.5504696,12.902516,10551.494,3
2022,2,99.92885999999999,math,190,-.001031014,97.08532,2.8455648,10551.494,3
2023,1,1.220273436047137,pnm,190,-.02833412,.56782258,53.467594,10551.494,3
2023,2,3.522858256474137,u20m,190,-.018735368,2.1242478,39.701015,10551.494,3
2023,1,4.701670724898577,u20m,190,-.019094201,2.807725,40.282398,10551.494,3
2023,3,4.129877313971519,u20m,190,-.018937321,2.4767323,40.028915,10551.494,3
2023,2,1.049342448823154,pnm,190,-.03132293,.45042875,57.075142,10551.494,3
2023,1,2.191099808740771,q5_19,190,-.0085702799,1.7384712,20.6576,10551.494,3
2023,1,1.297393580898643,nnm,190,-.026694361,.63103724,51.361156,10551.494,3
2023,3,1.136078382842243,pnm,190,-.029802153,.50810063,55.275917,10551.494,3
2022,1,97.75894,math,190,-.0058775065,82.924828,15.174175,10551.494,3
2023,3,1.219220226630569,nnm,190,-.02687235,.59017158,51.594341,10551.494,3
2023,2,1.34319799947491,q5_19,190,.0010523357,1.3819097,-2.8820567,10551.494,3
2019,3,3.137438058853149,hgap,190,-.012918045,2.1021216,32.998787,10551.494,3
2022,3,98.82738999999998,math,190,-.0034855357,89.638039,9.2983856,10551.494,3
2019,2,3.687300443649292,hgap,190,.0001192901,3.7009614,-.37048534,10551.494,3
2019,1,3.32566237449646,hgap,190,-.0063757128,2.7292361,17.934059,10551.494,3
2019,2,11.4398250579834,hgap,53,.0013500894,11.928774,-4.2740936,1230.509,3
2023,3,65.60681015253067,u20m,53,-.03844776,23.233379,64.586937,1230.509,3
2023,1,18.42126995325089,nnm,53,-.014004461,12.621296,31.485201,1230.509,3
2023,3,16.89352448083681,q5_19,53,-.05332011,4.003974,76.298767,1230.509,3
2023,3,31.70224651694298,pnm,53,-.044022366,9.6579714,69.53537,1230.509,3
2023,2,14.99020342662005,q5_19,53,-.061502062,2.8486388,80.996666,1230.509,3
2019,1,14.376540184021,hgap,53,-.0010398162,13.920512,3.1720288,1230.509,3
2023,2,18.2575099170208,nnm,53,-.016148701,11.805453,35.339191,1230.509,3
2019,3,12.92159175872803,hgap,53,-.0023139725,12.027149,6.9220772,1230.509,3
2023,1,70.61512768268585,u20m,53,-.037397813,25.726034,63.568665,1230.509,3
2023,2,28.50153297185898,pnm,53,-.042484507,9.0510082,68.243782,1230.509,3
2023,3,18.43246445059776,nnm,53,-.014903235,12.326188,33.127834,1230.509,3
2023,1,35.04440188407898,pnm,53,-.045059308,10.381388,70.376472,1230.509,3
2023,1,18.78736593069386,q5_19,53,-.04633797,5.3766174,71.381737,1230.509,3
2023,2,60.53575128316879,u20m,53,-.039724823,20.710978,65.787193,1230.509,3
2023,2,15.7278049737215,u20m,237,-.0094906669,12.172535,22.604998,42.77499999999998,3
2023,1,5.458885453264117,q5_19,237,-.016940318,3.455116,36.706566,42.77499999999998,3
2023,1,22.47035130858421,u20m,237,-.017142124,14.144974,37.050499,42.77499999999998,3
2023,3,19.21484991908073,u20m,237,-.01363285,13.297771,30.7943,42.77499999999998,3
2023,3,4.383248099939174,q5_19,237,-.012128206,3.1592305,27.9249,42.77499999999998,3
2023,2,3.167701588936533,q5_19,237,-.0096553341,2.4407668,22.948336,42.77499999999998,3
2023,1,22.68463000655174,u20m,80,.0033268065,24.816565,-9.3981457,127.961,3
2023,1,7.457664236426353,nnm,80,-.0044409642,6.6149764,11.299622,127.961,3
2023,3,6.832409184426069,nnm,80,-.0038227357,6.1623826,9.8065929,127.961,3
2019,3,7.277469635009766,hgap,80,-.01594024,4.4399176,38.990917,127.961,3
2019,1,7.884801864624023,hgap,80,-.016003786,4.8009782,39.110985,127.961,3
2023,2,16.18797518312931,u20m,80,.0027295512,17.426056,-7.6481504,127.961,3
2023,3,19.50972341001034,u20m,80,.0026338557,20.947662,-7.3703709,127.961,3
2023,3,7.556593045592308,pnm,80,.0033393609,8.2695751,-9.4352322,127.961,3
2023,3,5.247588347318088,q5_19,80,.01070047,7.0054002,-33.497517,127.961,3
2023,2,7.11369002237916,pnm,80,.0024863028,7.6076269,-6.9434695,127.961,3
2023,2,6.191065534949303,nnm,80,-.0031613612,5.6845412,8.1815367,127.961,3
2019,2,7.89564323425293,hgap,80,-.011665263,5.4996696,30.345516,127.961,3
2023,2,2.966600623722671,q5_19,80,.017083148,4.7051692,-58.60474,127.961,3
2023,1,7.978146895766258,pnm,80,.0041802824,8.931406,-11.948378,127.961,3
2023,1,7.422446152037909,q5_19,80,.010889598,9.9595098,-34.180965,127.961,3
2023,2,7.931733503937721,nnm,133,-.024068346,4.1413684,47.78735,23594.624,3
2023,2,29.96195107698441,u20m,133,-.053382698,7.0893621,76.338783,23594.624,3
2019,3,11.56324768066406,hgap,133,-.013850104,7.5268645,34.907001,23594.624,3
2023,3,13.59040942043066,pnm,133,-.06649439,2.2569532,83.393044,23594.624,3
2023,2,13.25339078903198,pnm,133,-.067296878,2.1538088,83.749001,23594.624,3
2023,2,9.07321239354275,q5_19,133,-.055854652,2.008224,77.866447,23594.624,3
2023,3,10.75011709364892,q5_19,133,-.083783455,1.119367,89.587395,23594.624,3
2023,3,33.57702866196632,u20m,133,-.061056495,6.4579816,80.76667,23594.624,3
2023,3,9.615235030651093,nnm,133,-.020588387,5.5149488,42.643639,23594.624,3
2023,1,13.95411975681782,pnm,133,-.065577544,2.3754361,82.976814,23594.624,3
2019,1,12.140380859375,hgap,133,-.015836978,7.4304829,38.795307,23594.624,3
2023,1,11.17547042667866,nnm,133,-.01831511,6.8155942,39.012909,23594.624,3
2023,1,12.36004350506104,q5_19,133,-.099224895,.8482303,93.137321,23594.624,3
2023,1,37.02501580119133,u20m,133,-.06644097,6.1576033,83.369072,23594.624,3
2019,2,10.98172187805176,hgap,133,-.011132681,7.7765994,29.185974,23594.624,3
2023,3,9.407931938767433,u20m,240,-.018268347,5.7448726,38.935863,46.22100000000001,3
2023,2,8.242507465183735,u20m,240,-.018344,5.0229459,39.060463,46.22100000000001,3
2023,1,10.65570581704378,u20m,240,-.017732911,6.6015663,38.046654,46.22100000000001,3
2023,1,4.258635507285113,q5_19,240,-.01016687,3.2363408,24.005219,46.22100000000001,3
2023,3,3.6177353168797,q5_19,240,-.013369652,2.5215344,30.300749,46.22100000000001,3
2023,2,3.09060130094585,q5_19,240,-.016238283,1.99358,35.495399,46.22100000000001,3
2023,1,172.1751093864441,u20m,44,-.021534836,96.261787,44.090763,19319.075,3
2023,2,25.37800557911396,nnm,44,-.024259513,13.182313,48.056152,19319.075,3
2023,3,70.08951763657178,q5_19,44,-.018239921,42.832424,38.888973,19319.075,3
2023,2,153.0298590660095,u20m,44,-.028599078,70.700874,53.799294,19319.075,3
2023,3,71.5322345495224,pnm,44,-.034966737,27.8281,61.097118,19319.075,3
2023,3,30.30768409371376,nnm,44,-.023727527,15.970737,47.304661,19319.075,3
2023,1,34.90971401333809,nnm,44,-.023448007,18.535151,46.905464,19319.075,3
2023,3,162.7755016088486,u20m,44,-.024840355,83.236206,48.864414,19319.075,3
2023,1,73.92083972072427,q5_19,44,-.010065413,56.330078,23.796755,19319.075,3
2019,1,11.94394302368164,hgap,44,-.0033096764,10.779264,9.7512064,19319.075,3
2019,2,8.23702335357666,hgap,44,.0025470692,8.9137783,-8.2160139,19319.075,3
2023,1,73.76236468553543,pnm,44,-.034342222,29.183651,60.435581,19319.075,3
2019,3,10.16650390625,hgap,44,-.0011943196,9.7969828,3.6346924,19319.075,3
2023,2,69.43031400442123,pnm,44,-.03559339,26.55723,61.749805,19319.075,3
2023,2,66.13737584315582,q5_19,44,-.026889326,31.999561,51.616524,19319.075,3
2023,3,24.33580532670021,nnm,87,-.025961239,12.073287,50.38879,9304.346000000005,3
2023,2,20.40707878768444,nnm,87,-.027425244,9.7318134,52.311581,9304.346000000005,3
2019,1,13.64649105072021,hgap,87,-.0041612773,11.994915,12.10257,9304.346000000005,3
2019,3,12.51335144042969,hgap,87,-.0020705936,11.735375,6.2171679,9304.346000000005,3
2023,1,36.3786369562149,pnm,87,-.036440179,13.600368,62.61441,9304.346000000005,3
2023,1,28.11932004988194,nnm,87,-.024919309,14.348358,48.973309,9304.346000000005,3
2023,1,88.37106823921204,u20m,87,-.033542953,35.726223,59.572491,9304.346000000005,3
2023,2,33.62803161144257,pnm,87,-.039025486,11.724397,65.135048,9304.346000000005,3
2023,1,26.58343424465193,q5_19,87,-.042199377,8.5071335,67.998367,9304.346000000005,3
2023,2,90.37663042545319,u20m,87,-.032487243,37.593464,58.403557,9304.346000000005,3
2023,3,34.98495370149612,pnm,87,-.037667297,12.653085,63.832783,9304.346000000005,3
2019,2,11.2318058013916,hgap,87,.00070980837,11.48169,-2.2247946,9304.346000000005,3
2023,3,32.80450196177187,q5_19,87,-.036386255,12.282026,62.559937,9304.346000000005,3
2023,3,89.35581147670746,u20m,87,-.033015728,36.642239,58.992886,9304.346000000005,3
2023,2,39.11447889741903,q5_19,87,-.032119248,16.432695,57.988205,9304.346000000005,3
2023,1,3.511405782774091,nnm,136,-.035161413,1.3588766,61.301067,71702.43799999999,3
2023,1,23.02746474742889,u20m,136,-.011056985,17.084114,25.809835,71702.43799999999,3
2023,3,4.933374933898449,pnm,136,-.030476701,2.1665854,56.083099,71702.43799999999,3
2023,2,4.409636370837688,pnm,136,-.029544208,1.9859524,54.963352,71702.43799999999,3
2019,1,12.17123794555664,hgap,136,-.018171996,6.9291954,43.069099,71702.43799999999,3
2023,2,5.964850325592908,q5_19,136,-.003706486,5.3968143,9.5230551,71702.43799999999,3
2019,2,10.9435567855835,hgap,136,-.019534176,5.9726543,45.423096,71702.43799999999,3
2023,3,10.22044416227863,q5_19,136,.0027247497,11.000693,-7.6342001,71702.43799999999,3
2023,1,5.426051560789347,pnm,136,-.031284459,2.3315454,57.030533,71702.43799999999,3
2019,3,11.50755023956299,hgap,136,-.019485522,6.2899437,45.340725,71702.43799999999,3
2022,2,183.76452,math,136,.021728067,337.66052,-83.746307,71702.43799999999,3
2023,1,14.23602305091654,q5_19,136,.0052058259,16.384453,-15.091502,71702.43799999999,3
2023,3,3.187738824635744,nnm,136,-.035279471,1.2296948,61.424229,71702.43799999999,3
2023,3,18.24299059808254,u20m,136,-.014223865,12.425323,31.889875,71702.43799999999,3
2023,2,2.843491965904832,nnm,136,-.035234295,1.0982378,61.377148,71702.43799999999,3
2022,3,186.6481,math,136,.019320831,320.60452,-71.769508,71702.43799999999,3
2022,1,189.75909,math,136,.016149931,298.25635,-57.176315,71702.43799999999,3
2023,2,13.16225063055754,u20m,136,-.019987769,7.6728115,41.705929,71702.43799999999,3
2019,3,14.03117179870605,hgap,135,-.0040923827,12.359407,11.914645,10389.808,3
2023,3,16.02162979543209,pnm,135,-.034036413,6.3914204,60.107552,10389.808,3
2023,2,4.231620470357855,q5_19,135,-.013726131,2.9211562,30.96838,10389.808,3
2019,1,15.35111618041992,hgap,135,-.0038093093,13.641268,11.138268,10389.808,3
2023,3,34.83729436993599,u20m,135,-.026729986,16.928165,51.407921,10389.808,3
2023,3,14.06343840062618,nnm,135,-.022812311,7.5961843,45.986294,10389.808,3
2023,2,14.40693717449903,pnm,135,-.033089969,5.8960385,59.075005,10389.808,3
2023,2,11.8056358769536,nnm,135,-.023808209,6.2074823,47.419331,10389.808,3
2023,1,6.046870230693946,q5_19,135,-.016043186,3.9211099,35.15472,10389.808,3
2023,1,17.54956319928169,pnm,135,-.034888986,6.8416328,61.015366,10389.808,3
