year,sex,value,ageg,lid,decline
2013,2,103.8998641967773,pnm,81,
2013,3,106.2937088012695,pnm,81,4.8314133
2013,1,62.16072319532362,q5_19,81,
2013,3,59.08509362566294,q5_19,81,0
2019,2,7.694253921508789,hgap,81,2.2312598
2019,1,12.56501388549805,hgap,81,2.5482936
2019,3,10.15787410736084,hgap,81,4.6383996
2023,1,48.22905877687788,q5_19,81,-23.337137
2023,2,71.53830718994141,pnm,81,-27.520592
2023,2,27.57824516296387,nnm,81,.28646851
2023,3,73.96124267578125,pnm,81,-32.361557
2023,1,35.36075592041016,nnm,81,9.8952713
2023,2,38.82358525154706,q5_19,81,-6.2455192
2023,3,43.59601741529451,q5_19,81,-13.931664
2023,1,76.3792724609375,pnm,81,2.3938446
2023,3,31.55820274353027,nnm,81,-7.4960423
2009,3,10.95903301239014,hgap,82,
2009,1,13.60861587524414,hgap,82,0
2009,2,8.237027168273926,hgap,82,2.6495829
2013,2,14.06387193794889,q5_19,82,1.7759446
2013,1,13.19490528106689,nnm,82,0
2013,2,10.75205898284912,nnm,82,
2013,3,11.98673820495605,nnm,82,2.4428463
2013,1,17.66607680244581,q5_19,82,0
2013,1,32.80508041381836,pnm,82,-1.7997494
2013,2,29.26752662658691,pnm,82,0
2013,3,15.89013223471192,q5_19,82,
2013,3,31.06727600097656,pnm,82,
2019,1,14.15656089782715,hgap,82,-2.7220058
2019,3,11.59249591827393,hgap,82,-1.9862213
2019,2,8.972811698913574,hgap,82,3.1975279
2023,2,11.07947092782724,q5_19,82,-2.894124
2023,1,14.88509671913918,q5_19,82,-4.8106613
2023,3,24.75150489807129,pnm,82,-7.9246521
2023,2,23.14262390136719,pnm,82,1.7378044
2023,2,11.54626846313477,nnm,82,1.2346792
2023,3,12.99600815582713,q5_19,82,-1.8262603
2023,1,14.29975891113281,nnm,82,2.1858168
2023,1,26.32690238952637,pnm,82,-6.3157711
2023,3,12.93787574768066,nnm,82,.79420948
2009,1,11.92269802093506,hgap,21,
2009,2,8.571452140808105,hgap,21,-1.6532145
2009,3,10.26948356628418,hgap,21,0
2013,1,10.79397869110107,nnm,21,1.205945
2013,2,7.878421783447266,pnm,21,0
2013,1,9.039118766784668,pnm,21,-.59536648
2013,3,9.637897491455078,nnm,21,0
2013,3,8.473788261413574,pnm,21,
2013,2,8.431952476501465,nnm,21,
2013,3,9.369066686852555,q5_19,21,7.5709753
2013,1,13.08859000309925,q5_19,21,0
2013,2,5.517614660457526,q5_19,21,
2019,1,10.29385757446289,hgap,21,-3.3512459
2019,2,7.354321002960205,hgap,21,-3.0749092
2019,3,8.84778881072998,hgap,21,-1.6288404
2023,3,8.045473098754883,nnm,21,.64553165
2023,1,10.13577788044595,q5_19,21,1.9622073
2023,1,7.066338539123535,pnm,21,.56533051
2023,1,9.077484130859375,nnm,21,2.3620262
2023,2,6.974168300628662,nnm,21,-.38647938
2023,3,6.65233039855957,pnm,21,-2.2612896
2023,2,4.710344768682151,q5_19,21,4.6181631
2023,3,7.479822013415238,q5_19,21,3.8514521
2023,2,6.212498664855957,pnm,21,-1.4074497
2009,1,9.92495059967041,hgap,130,
2009,2,6.104291915893555,hgap,130,0
2009,3,8.177216529846191,hgap,130,-3.8206587
2012,2,20.39460000000008,math,130,0
2012,3,10.82104000000004,math,130,17.920851
2012,1,2.473749999999995,math,130,
2013,1,1.855525970458984,nnm,130,
2013,3,1.724328371564998,q5_19,130,0
2013,2,1.44799424672748,q5_19,130,
2013,1,2.185251235961914,pnm,130,0
2013,3,2.08048415184021,pnm,130,.21699989
2013,1,1.969550742638826,q5_19,130,.27633414
2013,2,1.968251347541809,pnm,130,
2013,2,1.459037780761719,nnm,130,0
2013,3,1.661702632904053,nnm,130,-.39648819
2019,1,8.260528564453125,hgap,130,-3.5472169
2019,3,6.377733707427979,hgap,130,-5.5988317
2019,2,4.326118946075439,hgap,130,-1.7477341
2022,1,34.86535000000003,math,130,34.811451
2022,2,39.94537000000003,math,130,32.391602
2022,3,37.28520000000003,math,130,8.34729
2023,1,1.902369499206543,pnm,130,-.30432141
2023,3,1.66392993927002,pnm,130,.1122328
2023,3,1.091682195663452,nnm,130,-.19382334
2023,3,1.350336210772962,q5_19,130,.035108585
2023,2,1.040181159973145,nnm,130,-.72150671
2023,2,1.209202920775199,q5_19,130,.5215565
2023,1,1.483102832037342,q5_19,130,-.23879133
2023,2,1.418443560600281,pnm,130,-.065881848
2023,1,1.134019255638123,nnm,130,-.76384377
2013,2,47.43047145829527,q5_19,83,0
2013,3,24.61178398132324,nnm,83,0
2013,2,79.26115417480469,pnm,83,
2013,1,82.59125518798828,pnm,83,0
2013,3,48.99202058876029,q5_19,83,-3.1007445
2013,1,27.62983703613281,nnm,83,
2013,3,80.79779052734375,pnm,83,3.330101
2013,2,21.23610687255859,nnm,83,-3.0180531
2013,1,50.53121594717147,q5_19,83,
2023,2,20.08603668212891,nnm,83,-1.7704258
2023,3,54.29687868574329,q5_19,83,-1.5391953
2023,2,75.58658599853516,pnm,83,-1.4871674
2023,2,44.06611887188916,q5_19,83,3.7656627
2023,3,23.13550186157227,nnm,83,-6.3937302
2023,3,77.77398681640625,pnm,83,.91028595
2023,1,64.22407945623043,q5_19,83,-6.465097
2023,1,80.17144012451172,pnm,83,1.5366364
2023,1,25.85941123962402,nnm,83,-4.4943352
2009,3,16.30924415588379,hgap,22,
2009,2,13.77338790893555,hgap,22,2.4400368
2009,1,18.74928092956543,hgap,22,0
2013,3,15.69465351104736,pnm,22,-2.4728918
2013,1,15.14285469671928,q5_19,22,0
2013,2,9.74023164674065,q5_19,22,
2013,1,16.89054870605469,pnm,22,
2013,2,14.41765689849854,pnm,22,0
2013,1,15.41580581665039,nnm,22,-1.9166622
2013,3,13.62354278564453,nnm,22,
2013,2,11.70688056945801,nnm,22,0
2013,3,12.51880282520013,q5_19,22,5.4026232
2019,1,16.76388168334961,hgap,22,-2.5358562
2019,2,12.09829998016357,hgap,22,.45463753
2019,3,14.48468589782715,hgap,22,-4.2109442
2023,3,10.42590857882131,q5_19,22,-1.9321512
2023,2,7.808080462101241,q5_19,22,3.1832912
2023,2,8.99941349029541,nnm,22,1.792263
2023,3,12.22092342376709,pnm,22,-3.6220751
2023,1,12.92352287359655,q5_19,22,2.7785711
2023,1,13.26847362518311,pnm,22,-1.1958952
2023,2,11.1075611114502,pnm,22,-4.6696253
2023,1,11.79409313201904,nnm,22,-4.6241293
2023,3,10.44587707519531,nnm,22,-1.8294497
2009,1,13.65767765045166,hgap,23,-2.7521334
2009,3,10.95906734466553,hgap,23,
2009,2,8.206933975219727,hgap,23,0
2013,2,30.9346809387207,pnm,23,
2013,3,13.32473182678223,nnm,23,0
2013,1,18.88140029812568,q5_19,23,0
2013,2,11.93904209136963,nnm,23,
2013,2,15.39535757781951,q5_19,23,
2013,3,32.87842559814453,pnm,23,3.8348389
2013,1,14.68153858184814,nnm,23,1.3856897
2013,3,17.1589663669055,q5_19,23,3.4860427
2013,1,34.7695198059082,pnm,23,0
2019,2,8.816275596618652,hgap,23,.5121727
2019,3,11.47124004364014,hgap,23,2.6986103
2019,1,14.07452297210693,hgap,23,-2.1427917
2023,3,25.50850105285645,pnm,23,-3.800005
2023,1,27.13467597961426,pnm,23,-7.0800858
2023,1,15.25336742401123,nnm,23,.37730026
2023,3,13.52711956145447,q5_19,23,-3.8118758
2023,2,11.58348180580226,q5_19,23,1.7636088
2023,1,15.44452158535181,q5_19,23,-1.868238
2023,3,13.80160713195801,nnm,23,3.3143253
2023,2,12.3163423538208,nnm,23,2.7424965
2023,2,23.85459518432617,pnm,23,1.9437447
2009,2,14.07278728485107,hgap,24,
2009,1,18.14145469665527,hgap,24,0
2009,3,16.17657089233398,hgap,24,4.0686674
2013,3,13.71973271252114,q5_19,24,-1.1118239
2013,1,30.60384178161621,nnm,24,0
2013,3,28.39434814453125,nnm,24,4.6993256
2013,2,25.90451622009277,nnm,24,
2013,2,27.89369773864746,pnm,24,
2013,1,14.25299588149165,q5_19,24,
2013,2,13.14117200423837,q5_19,24,0
2013,1,23.2294750213623,pnm,24,0
2013,3,25.396240234375,pnm,24,-4.6642227
2019,2,12.53106212615967,hgap,24,2.9228182
2019,3,14.84706878662109,hgap,24,2.1037836
2019,1,16.99560546875,hgap,24,.7742815
2023,2,15.64290142059326,pnm,24,-12.743015
2023,3,18.96341323852539,nnm,24,2.4898319
2023,3,8.432359030662194,q5_19,24,-6.8153658
2023,2,17.43714714050293,nnm,24,-5.5089302
2023,1,14.70581245422363,pnm,24,-2.4974575
2023,2,7.437630068688028,q5_19,24,-.53326315
2023,1,20.39558601379395,nnm,24,-6.941103
2023,1,9.353957909796984,q5_19,24,-5.8206367
2023,3,15.15068244934082,pnm,24,-13.187885
2009,2,4.842522621154785,hgap,25,0
2009,3,6.508711338043213,hgap,25,
2009,1,8.095758438110352,hgap,25,-1.6661887
2013,1,2.278599262237549,pnm,25,0
2013,3,2.060840129852295,pnm,25,.44797313
2013,2,1.830626130104065,pnm,25,
2013,3,2.281323432922363,nnm,25,
2013,2,1.514816299442501,q5_19,25,
2013,1,2.52030467399289,q5_19,25,.51630968
2013,1,2.502089500427246,nnm,25,-.23554897
2013,3,2.031125993886218,q5_19,25,0
2013,2,2.045774459838867,nnm,25,0
2019,2,4.749131202697754,hgap,25,1.2101669
2019,3,6.28899621963501,hgap,25,1.5870471
2019,1,7.718878269195557,hgap,25,-.21971512
2023,1,1.977347612380981,nnm,25,-.45131552
2023,1,1.761387586593628,pnm,25,.230214
2023,3,1.622620344161987,pnm,25,-.069238544
2023,2,1.475472092628479,pnm,25,-.20800579
2023,1,1.937391516647846,q5_19,25,-.3497327
2023,3,1.830007910728455,nnm,25,.22076607
2023,2,1.165083611185502,q5_19,25,1.0054884
2023,2,1.67348051071167,nnm,25,-.30397582
2023,3,1.561872478558768,q5_19,25,.42257521
2009,1,7.767001628875732,hgap,188,
2009,2,5.196732044219971,hgap,188,-1.2472744
2009,3,6.519727230072021,hgap,188,0
2012,2,88.62304000000006,math,188,
2012,3,80.26840000000004,math,188,0
2012,1,72.16530000000006,math,188,-8.35464
2013,3,1.724385738372803,pnm,188,
2013,2,1.418843865394592,nnm,188,.063308954
2013,1,1.548986196517944,nnm,188,0
2013,2,1.616698145866394,pnm,188,0
2013,3,1.485677242279053,nnm,188,
2013,3,1.697779710525871,q5_19,188,-.61893559
2013,1,1.998023477235433,q5_19,188,
2013,1,1.825371623039246,pnm,188,-.10768759
2013,2,1.379087883635055,q5_19,188,0
2019,3,6.635134696960449,hgap,188,-2.2433467
2019,1,7.676308155059814,hgap,188,-1.1318669
2019,2,5.523654937744141,hgap,188,-2.5702696
2022,2,96.57272000000006,math,188,-2.1984401
2022,3,91.44750000000005,math,188,-16.457741
2022,1,86.42460000000005,math,188,2.82446
2023,1,1.5992431640625,pnm,188,.10098588
2023,1,1.647932071612401,q5_19,188,-.94608468
2023,1,1.515419363975525,nnm,188,-.066833377
2023,3,1.35844252464179,q5_19,188,-.30024377
2023,2,1.051938779667361,q5_19,188,-.63958097
2023,2,1.283027768135071,nnm,188,.029742122
2023,3,1.485575556755066,pnm,188,-.35937679
2023,2,1.365008950233459,pnm,188,-.12514257
2023,3,1.402940273284912,nnm,188,-.20264947
2009,3,14.79689598083496,hgap,131,0
2009,1,16.79242706298828,hgap,131,
2009,2,12.86297798156738,hgap,131,-1.9955311
2013,1,6.354500770568848,nnm,131,0
2013,3,4.003845200089562,q5_19,131,0
2013,1,4.48081636428833,pnm,131,
2013,2,4.962134838104248,nnm,131,.68185759
2013,3,4.228011131286621,pnm,131,-.51591253
2013,3,5.672643184661865,nnm,131,
2013,2,3.964903831481934,pnm,131,0
2013,1,4.993264841397282,q5_19,131,1.0044445
2013,2,2.99940072502336,q5_19,131,
2019,3,13.71975898742676,hgap,131,-1.0846729
2019,1,15.70775413513184,hgap,131,-5.1166945
2019,2,11.67573261260986,hgap,131,-3.9294491
2023,1,3.956054210662842,nnm,131,-2.6323841
2023,1,2.960298538208008,pnm,131,-.25280523
2023,3,2.778409957885742,pnm,131,-1.5205178
2023,3,3.507289409637451,nnm,131,-.71050835
2023,2,2.587423086166382,pnm,131,-1.7024064
2023,1,3.136109112161445,q5_19,131,1.9938641
2023,2,1.87923578972915,q5_19,131,-.48274764
2023,3,2.516653085131826,q5_19,131,.13670839
2023,2,3.040259122848511,nnm,131,-2.1653538
2009,2,7.260681629180908,hgap,84,
2009,3,9.605973243713379,hgap,84,0
2009,1,12.02929878234863,hgap,84,2.3452916
2013,1,40.52108967250501,q5_19,84,0
2013,3,33.2075123007377,q5_19,84,14.827188
2013,1,43.23783493041992,pnm,84,
2013,1,32.74167633056641,nnm,84,
2013,3,41.36981201171875,pnm,84,0
2013,3,28.64206695556641,nnm,84,0
2013,2,25.69390223562262,q5_19,84,
2013,2,24.13193130493164,nnm,84,-4.0996094
2013,2,39.70865631103516,pnm,84,-1.8680229
2019,2,7.18981409072876,hgap,84,2.2061858
2019,1,11.70880031585693,hgap,84,-.070867538
2019,3,9.466867446899414,hgap,84,4.7686172
2023,3,22.11123847961426,nnm,84,-8.609745
2023,1,33.41391917494229,q5_19,84,7.5136099
2023,2,18.78836250305176,nnm,84,-7.5751934
2023,3,25.90315476274929,q5_19,84,-7.5180044
2023,1,30.40986251831055,pnm,84,-15.915277
2023,2,27.32255744934082,pnm,84,-3.5291786
2023,3,28.81415939331055,pnm,84,-12.827972
2023,1,25.16648292541504,nnm,84,-10.630438
2023,2,18.1758978924732,q5_19,84,7.720017
2009,3,8.406925201416016,hgap,237,
2009,1,10.84193706512451,hgap,237,0
2009,2,5.803000926971436,hgap,237,2.4350119
2013,2,9.99385929107666,nnm,237,-1.9128342
2013,2,8.956501007080078,pnm,237,0
2013,3,11.93664932250977,nnm,237,0
2013,3,9.658768653869629,pnm,237,
2013,1,10.39278402394583,q5_19,237,0
2013,1,13.84948348999023,nnm,237,
2013,1,10.29419898986816,pnm,237,-.70226765
2013,2,7.930926521681037,q5_19,237,
2013,3,9.185989746073208,q5_19,237,2.4618576
2019,3,7.302669525146484,hgap,237,.86103249
2019,2,5.287667274475098,hgap,237,-2.6039243
2019,1,9.26795768737793,hgap,237,-3.1192579
2023,3,7.197255403020075,q5_19,237,-.21306217
2023,3,9.062638282775879,nnm,237,-3.8556242
2023,1,7.71786435295474,q5_19,237,1.2550632
2023,1,10.53039741516113,nnm,237,-6.2599845
2023,2,7.589498996734619,nnm,237,-4.7868452
2023,3,7.093899726867676,pnm,237,.63543034
2023,2,6.662270130254666,q5_19,237,-.73367113
2023,1,7.46556282043457,pnm,237,-2.5648689
2023,2,6.654354572296143,pnm,237,-2.1932058
2009,2,.8732226490974426,hgap,189,
2009,1,3.544602394104004,hgap,189,1.3707719
2009,3,2.243994474411011,hgap,189,0
2012,1,87.67120000000006,math,189,
2012,2,84.95873000000006,math,189,0
2012,3,86.32705000000004,math,189,-2.7124701
2013,2,1.329137161217187,q5_19,189,
2013,3,1.873604006708107,q5_19,189,1.0580277
2013,1,1.694352984428406,nnm,189,0
2013,2,1.435327529907227,pnm,189,0
2013,2,1.490316390991211,nnm,189,.099255323
2013,3,1.595097661018372,nnm,189,
2013,1,1.619983792304993,pnm,189,
2013,1,2.38716487498547,q5_19,189,0
2013,3,1.530514359474182,pnm,189,-.18465626
2019,1,3.325662612915039,hgap,189,1.317836
2019,3,2.19105863571167,hgap,189,.0043959618
2019,2,.8776186108589172,hgap,189,2.6713798
2022,2,83.92312000000004,math,189,-1.3441499
2022,1,81.75320000000005,math,189,-3.74808
2022,3,82.82165000000003,math,189,-5.9180002
2023,1,1.22027325630188,pnm,189,-.089469433
2023,1,1.297393679618835,nnm,189,-.10478127
2023,3,1.136078476905823,pnm,189,-.57064128
2023,3,1.78015434564105,q5_19,189,.014060838
2023,1,2.191099808740771,q5_19,189,.54446685
2023,3,1.219220161437988,nnm,189,-.29770398
2023,2,1.134439826011658,nnm,189,-.3758775
2023,2,1.049342513084412,pnm,189,-.39971054
2023,2,1.34319799947491,q5_19,189,.86196268
2009,2,3.340364217758179,hgap,190,1.143991
2009,1,5.681673526763916,hgap,190,0
2009,3,4.53768253326416,hgap,190,
2012,3,33.6567,math,190,0
2012,1,27.21890000000008,math,190,-6.4583001
2012,2,40.11500000000001,math,190,
2013,2,1.498902020595105,q5_19,190,0
2013,3,2.025896179282172,q5_19,190,
2013,1,2.526799757792464,q5_19,190,-.52699417
2013,1,3.1548011302948,nnm,190,0
2013,3,2.888276338577271,nnm,190,
2013,1,1.911414742469788,pnm,190,0
2013,3,1.608192801475525,pnm,190,
2013,2,1.291252851486206,pnm,190,.30322194
2013,2,2.600186824798584,nnm,190,.26652479
2019,3,4.169991970062256,hgap,190,-1.1973183
2019,2,3.221555709838867,hgap,190,.51279593
2019,1,5.050478458404541,hgap,190,-.36769056
2022,2,62.11675000000002,math,190,-12.8961
2022,1,51.23547000000008,math,190,22.001751
2022,3,56.59710000000007,math,190,11.12047
2023,1,2.049122793823743,q5_19,190,-.36381328
2023,3,1.245690703392029,pnm,190,-.47555411
2023,3,1.662082906826456,q5_19,190,.50090361
2023,2,1.252336553926758,q5_19,190,.023226615
2023,2,2.251818180084229,nnm,190,-.28808951
2023,1,1.357594132423401,pnm,190,-.3625021
2023,2,1.132638692855835,pnm,190,-.31693995
2023,1,2.488200902938843,nnm,190,-.51304626
2023,3,2.375230073928833,nnm,190,-.63645816
2009,2,9.465249061584473,hgap,132,-2.3366051
2009,3,11.88705730438232,hgap,132,0
2009,1,14.22366237640381,hgap,132,
2013,2,25.97727584838867,pnm,132,-.45956802
2013,2,10.09010314941406,nnm,132,-1.6083145
2013,3,11.81337928771973,nnm,132,0
2013,1,26.88450813293457,pnm,132,
2013,3,26.42494010925293,pnm,132,0
2013,1,33.33866709407385,q5_19,132,8.9861994
2013,3,24.84735219223466,q5_19,132,0
2013,2,15.86115309348724,q5_19,132,
2013,1,13.42169380187988,nnm,132,
2019,2,8.172039985656738,hgap,132,-4.0246706
2019,1,12.140380859375,hgap,132,-6.0516224
2019,3,10.1989917755127,hgap,132,-4.7584133
2023,3,9.615234375,nnm,132,-5.4899607
2023,1,13.95411968231201,pnm,132,-13.294098
2023,2,7.931733131408691,nnm,132,-3.3315907
2023,3,10.75011709364892,q5_19,132,17.477514
2023,1,11.17547035217285,nnm,132,-3.8064594
2023,2,13.25339031219482,pnm,132,-.90723228
2023,1,12.36004350506104,q5_19,132,-5.1110358
2023,3,13.59041023254395,pnm,132,-13.631118
2023,2,9.07321239354275,q5_19,132,-3.5011096
2009,1,11.31558418273926,hgap,133,
2009,3,9.619050025939941,hgap,133,0
2009,2,7.733762264251709,hgap,133,-1.6965342
2012,1,2.058340000000044,math,133,-2.6045699
2012,3,4.762930000000097,math,133,0
2012,2,7.367500000000064,math,133,
2013,1,3.885354495223869,q5_19,133,
2013,2,2.789604187011719,pnm,133,.17657948
2013,3,2.979676246643066,pnm,133,
2013,3,2.249512910842896,nnm,133,
2013,2,1.996257424354553,nnm,133,.23539782
2013,3,3.217994137200697,q5_19,133,0
2013,2,2.50139608012212,q5_19,133,-.66736037
2013,1,2.484910726547241,nnm,133,0
2013,1,3.156255722045898,pnm,133,0
2019,1,10.25370311737061,hgap,133,-4.4593883
2019,3,8.61049747467041,hgap,133,-3.5818219
2019,2,6.85619592666626,hgap,133,-2.7050867
2022,1,14.76745000000005,math,133,13.0302
2022,3,17.49350000000004,math,133,-5.3091602
2022,2,20.39769999999999,math,133,10.126
2023,3,2.352346738458189,q5_19,133,-1.3839585
2023,2,2.599127054214478,pnm,133,-.1615808
2023,1,3.022651195526123,pnm,133,-.38054919
2023,3,1.382336616516113,nnm,133,-.25325549
2023,1,2.823843911427648,q5_19,133,-2.0499978
2023,2,1.272775888442993,nnm,133,-.76437271
2023,2,1.835356719831038,q5_19,133,-1.5330077
2023,1,1.485140204429626,nnm,133,-.86717629
2023,3,2.818095445632935,pnm,133,-.19007206
2009,2,9.84134578704834,hgap,134,0
2009,1,15.94716835021973,hgap,134,
2009,3,12.78341770172119,hgap,134,-6.1058226
2013,2,14.97914886474609,nnm,134,-2.5489502
2013,3,17.66705322265625,nnm,134,0
2013,3,22.51774787902832,pnm,134,-4.818758
2013,1,7.099133166977079,q5_19,134,0
2013,2,20.05762672424316,pnm,134,0
2013,2,4.854209757231054,q5_19,134,
2013,3,5.962823132172446,q5_19,134,2.2449234
2013,1,24.87638473510742,pnm,134,
2013,1,20.21600341796875,nnm,134,
2019,2,9.42974853515625,hgap,134,-.59605217
2019,3,12.33213138580322,hgap,134,-6.5174198
2019,1,15.35111618041992,hgap,134,-3.1637506
2023,1,6.046870230693946,q5_19,134,-.62258929
2023,1,17.54956436157227,pnm,134,-10.469448
2023,3,14.06343841552734,nnm,134,-5.2368546
2023,3,5.130748020796716,q5_19,134,1.1086134
2023,3,16.02162933349609,pnm,134,-7.3268204
2023,2,11.80563640594482,nnm,134,-4.012352
2023,1,16.20365142822266,nnm,134,-6.152565
2023,2,4.231620470357855,q5_19,134,.27653825
2023,2,14.40693664550781,pnm,134,-2.3586369
2009,2,10.97412300109863,hgap,85,
2009,1,16.99578857421875,hgap,85,0
2009,3,13.98057460784912,hgap,85,6.0216656
2013,2,23.38388442993164,nnm,85,2.6539249
2013,3,26.07304954528809,nnm,85,
2013,3,34.34910583496094,pnm,85,
2013,2,32.22596740722656,pnm,85,2.1193199
2013,1,36.46842575073242,pnm,85,0
2013,1,22.32885253325412,q5_19,85,-1.7825581
2013,3,20.562184882573,q5_19,85,
2013,2,18.77962674982825,q5_19,85,0
2013,1,28.72697448730469,nnm,85,0
2019,1,16.80346870422363,hgap,85,3.0064516
2019,3,13.74805641174316,hgap,85,-.30894089
2019,2,10.66518211364746,hgap,85,5.8293457
2023,2,19.92805862426758,pnm,85,-2.1231384
2023,2,12.28698973934339,q5_19,85,1.7666676
2023,3,18.17099761962891,nnm,85,-9.7582207
2023,1,22.42936706542969,pnm,85,-14.421047
2023,2,16.31482887268066,nnm,85,-2.6891651
2023,1,15.71990316451577,q5_19,85,-8.2751951
2023,3,14.01342019924967,q5_19,85,-4.8422818
2023,1,19.98984718322754,nnm,85,-7.9020519
2023,3,21.19053649902344,pnm,85,-11.919739
2009,2,10.49468898773193,hgap,135,-2.0166111
2009,3,12.58009147644043,hgap,135,0
2009,1,14.59670257568359,hgap,135,
2012,2,131.87032,math,135,7.6038299
2012,3,137.8502,math,135,
2012,1,145.45403,math,135,0
2013,3,9.945722383894907,q5_19,135,-7.3237953
2013,2,6.190085023468517,q5_19,135,0
2013,2,4.044572353363037,nnm,135,-.45469475
2013,3,6.691180229187012,pnm,135,
2013,1,4.990971565246582,nnm,135,
2013,1,13.5138803105519,q5_19,135,
2013,1,7.419089317321777,pnm,135,0
2013,3,4.536276817321777,nnm,135,0
2013,2,5.925317764282227,pnm,135,.72790909
2019,3,10.21356010437012,hgap,135,-6.4628277
2019,2,8.133874893188477,hgap,135,-4.1020136
2019,1,12.17123794555664,hgap,135,-4.3831425
2022,1,173.7533500000001,math,135,32.79216
2022,2,167.7587800000001,math,135,-5.9798799
2022,3,170.6423600000001,math,135,29.908581
2023,3,10.22044416227863,q5_19,135,.72214276
2023,3,4.933374881744385,pnm,135,-1.2651286
2023,2,5.964850325592908,q5_19,135,-3.5681579
2023,3,3.18773889541626,nnm,135,-.94639921
2023,1,14.23602305091654,q5_19,135,-7.5490298
2023,2,4.4096360206604,pnm,135,-.76586246
2023,2,2.843492031097412,nnm,135,-1.4795659
2023,1,3.51140570640564,nnm,135,-1.8032327
2023,1,5.426051616668701,pnm,135,-2.2815442
2009,1,24.29568862915039,hgap,136,0
2009,2,16.41183280944824,hgap,136,
2009,3,20.41227531433105,hgap,136,7.8838558
2013,2,21.95306396484375,nnm,136,0
2013,1,39.90889358520508,pnm,136,
2013,3,19.13813036175793,q5_19,136,0
2013,3,26.56754112243652,nnm,136,
2013,1,30.902587890625,nnm,136,-4.6144772
2013,3,39.31910705566406,pnm,136,-1.2194443
2013,2,38.68944931030273,pnm,136,0
2013,2,17.41741578101208,q5_19,136,
2013,1,20.77202213711893,q5_19,136,1.7207146
2019,2,14.83919429779053,hgap,136,7.2400188
2019,3,19.29754638671875,hgap,136,4.0004425
2019,1,23.65185165405273,hgap,136,2.8857136
2023,3,13.62746429181505,q5_19,136,3.3546064
2023,3,26.78447151184082,pnm,136,-13.917513
2023,1,23.84042930603027,nnm,136,-9.8085213
2023,2,16.75901985168457,nnm,136,-6.158802
2023,2,25.99138069152832,pnm,136,-.58978653
2023,3,20.40873908996582,nnm,136,4.3350468
2023,1,15.50216257446369,q5_19,136,-3.7899516
2023,2,11.69827406397339,q5_19,136,-1.9152532
2023,1,27.53430557250977,pnm,136,-13.124422
2009,1,14.22634029388428,hgap,86,
2009,3,11.31214141845703,hgap,86,0
2009,2,8.342681884765625,hgap,86,-2.9141989
2013,2,49.68061828613281,pnm,86,1.3845634
2013,1,36.07679748535156,nnm,86,4.7031384
2013,3,50.988037109375,pnm,86,
2013,2,53.92990763630556,q5_19,86,0
2013,3,47.20162390537563,q5_19,86,
2013,1,52.37260055541992,pnm,86,0
2013,1,40.53971146594792,q5_19,86,6.7282839
2013,3,31.54960632324219,nnm,86,0
2013,2,26.84646797180176,nnm,86,
2019,1,13.64649105072021,hgap,86,-5.8836584
2019,2,8.422123908996582,hgap,86,-3.1634626
2019,3,11.0628776550293,hgap,86,-.57984924
2023,1,26.58343424465193,q5_19,86,-14.397122
2023,3,32.80450196177187,q5_19,86,-8.0871449
2023,3,24.33580589294434,nnm,86,9.2303295
2023,2,33.62803268432617,pnm,86,-14.609398
2023,2,39.11447889741903,q5_19,86,-6.6619124
2023,1,36.37863922119141,pnm,86,-16.003086
2023,2,20.40707969665527,nnm,86,-2.5106621
2023,3,34.98495101928711,pnm,86,-1.3074188
2023,1,28.11931991577148,nnm,86,-6.4393883
2009,1,7.74522876739502,hgap,266,0
2009,2,2.613284587860107,hgap,266,1.9865589
2009,3,5.758669853210449,hgap,266,
2013,3,6.093717964800072,q5_19,266,
2013,2,6.226910572122768,q5_19,266,-.15037522
2013,3,3.466440200805664,nnm,266,0
2013,3,4.901864051818848,pnm,266,0
2013,1,5.781110286712646,pnm,266,
2013,1,5.943342745388214,q5_19,266,0
2013,2,3.9846351146698,pnm,266,-.87924623
2013,1,4.244431495666504,nnm,266,.79754639
2013,2,2.668893814086914,nnm,266,
2019,1,7.726542472839355,hgap,266,-4.2825403
2019,2,1.476129412651062,hgap,266,-1.1573339
2019,3,4.601336002349854,hgap,266,-3.1453853
2023,1,2.652813196182251,nnm,266,1.5755377
2023,2,1.697815537452698,nnm,266,-.48445392
2023,2,2.571410417556763,pnm,266,-1.9981732
2023,3,2.184439897537231,nnm,266,-.016080618
2023,1,3.782937049865723,pnm,266,-2.5985126
2023,3,3.182597637176514,pnm,266,-1.7964752
2023,1,4.745385254523726,q5_19,266,.13319261
2023,2,5.543345375946807,q5_19,266,-.97385615
2023,3,5.11986181471602,q5_19,266,-1.3483328
2009,1,7.614223003387451,hgap,267,0
2009,3,4.872829914093018,hgap,267,
2009,2,2.098341226577759,hgap,267,2.7413931
2013,2,6.862612092356501,q5_19,267,1.6029464
2013,2,4.549481391906738,nnm,267,
2013,2,6.614366054534912,pnm,267,
2013,3,7.547829627990723,pnm,267,1.7971816
2013,1,10.13095123846541,q5_19,267,0
2013,3,8.528004801648725,q5_19,267,
2013,1,8.411547660827637,pnm,267,0
2013,3,5.223223209381104,nnm,267,1.2983093
2013,1,5.847790718078613,nnm,267,0
2019,1,8.669276237487793,hgap,267,.17196178
2019,2,1.472134470939636,hgap,267,3.7964463
2019,3,5.044791698455811,hgap,267,-2.7744887
