year,sex,value,note,lid
1968,2,30.06598354531065,,375
1968,3,44.26927621165433,,375
1969,1,45.33565507378911,,375
1969,2,27.11141738834322,,375
1969,3,36.3216935671643,,375
1970,1,49.53883980082596,,375
1970,2,34.59128682634805,,375
1970,3,42.17116073253602,,375
1971,1,51.31573911619791,,375
1971,2,31.92026017900451,,375
1971,3,41.82235111878884,,375
1972,1,38.29062950884898,,375
1972,2,26.34986876287604,,375
1972,3,32.41513796026263,,375
1973,1,40.38301987431537,,375
1973,2,25.71630873126107,,375
1973,3,33.17563447831417,,375
1974,1,43.35782030062807,,375
1974,2,26.80923390584666,,375
1974,3,35.23903540255813,,375
1975,1,38.27716529357361,,375
1975,2,23.14887131762677,,375
1975,3,30.86064930809684,,375
1976,1,34.41666809841415,,375
1976,2,19.61124236888767,,375
1976,3,27.15221333372275,,375
1977,1,34.01219480752504,,375
1977,2,20.70945296533044,,375
1977,3,27.47803485164846,,375
1978,1,31.27423718517331,,375
1978,2,24.11025866032235,,375
1978,3,27.76058663315484,,375
1979,1,33.76749414787894,,375
1979,2,23.95594361813114,,375
1979,3,28.97919415296368,,375
1980,1,29.09540122557763,,375
1980,2,20.47259823432845,,375
1980,3,24.94284241735378,,375
1981,1,28.98736005554392,,375
1981,2,18.74339424869287,,375
1981,3,23.99919467486178,,375
1982,1,27.80425898389349,,375
1982,2,15.22653670152085,,375
1982,3,21.71853741394902,,375
1983,1,22.67447105827114,,375
1983,2,15.36383957944709,,375
1983,3,19.11335873370657,,375
1984,1,25.47079614783054,,375
1984,2,13.9653703130822,,375
1984,3,19.888845268208,,375
1985,1,22.28704278419569,,375
1985,2,11.66873283379122,,375
1985,3,17.17059028560242,,375
1986,1,21.32861663971053,,375
1986,2,13.67738797314944,,375
1986,3,17.64690581390671,,375
1987,1,21.12736746296406,,375
1987,2,15.35534827632057,,375
1987,3,18.30905745553946,,375
1988,1,21.91777817276164,,375
1988,2,14.88819604035441,,375
1988,3,18.52591407845006,,375
1989,1,20.89729064298507,,375
1989,2,16.53247711599071,,375
1989,3,18.74097977472511,,375
1990,1,23.39075417032799,,375
1990,2,13.82152530904923,,375
1990,3,18.76366094685011,,375
1991,1,23.86072074076651,,375
1991,2,13.19136431984713,,375
1991,3,18.69067706526229,,375
1992,1,20.34899960078607,,375
1992,2,10.94802824866503,,375
1992,3,15.78151668640293,,375
1993,1,18.1016345548276,,375
1993,2,11.19194175145033,,375
1993,3,14.76505136826678,,375
1994,1,20.93917754480701,,375
1994,2,11.58672455631582,,375
1994,3,16.4003464648137,,375
1995,1,17.48910952711069,,375
1995,2,12.39103689570464,,375
1995,3,15.00675679449315,,375
1996,1,18.38913465143421,,375
1996,2,11.63865432270272,,375
1996,3,15.11760092572534,,375
1997,1,17.72345882898807,,375
1997,2,11.59126453741455,,375
1997,3,14.73523691572154,,375
1998,1,19.00186472818355,,375
1998,2,13.84943920320181,,375
1998,3,16.5220547085363,,375
1999,1,16.60338371049775,,375
1999,2,11.14549358153383,,375
1999,3,13.95654763736742,,375
2000,1,15.47599900750773,,375
2000,2,11.92276484200461,,375
2000,3,13.75981759413014,,375
2001,1,14.96251428712114,,375
2001,2,9.170023939187754,,375
2001,3,12.17370257785877,,375
2002,1,15.40648125897592,,375
2002,2,9.87644410234234,,375
2002,3,12.73866312824767,,375
2003,1,14.40629718173025,,375
2003,2,11.60050562623738,,375
2003,3,13.05352269742022,,375
2004,1,15.03265273779042,,375
2004,2,11.60231635488762,,375
2004,3,13.40262578695106,,375
2005,1,15.4350144093085,,375
2005,2,10.77748003938661,,375
2005,3,13.1924964421295,,375
2006,1,16.48111268197883,,375
2006,2,11.49805676129634,,375
2006,3,14.09567095960029,,375
2007,1,15.37084390984933,,375
2007,2,10.8897197784269,,375
2007,3,13.20645156327516,,375
2008,1,13.32131286993177,,375
2008,2,8.555619745258646,,375
2008,3,11.03499177564815,,375
2009,1,13.6883813856008,,375
2009,2,8.865182771699786,,375
2009,3,11.34370081764235,,375
2010,1,12.58956552449919,,375
