year,sex,value,ageg,lid,tercile,prospect,pop,pctile
2023,2,20.32490074634552,nnm,16,3,2,,74
2013,1,4.391262000321139,q5_19,18,1,0,,34
2009,3,15.50996780395508,hgap,9,2,0,,82
2023,3,27.47105115249149,q5_19,30,3,2,,85
2023,3,1.561872478558768,q5_19,25,1,2,,7
2013,3,3.427687371664101,q5_19,5,1,0,,28
2013,2,2.380352467298508,pnm,29,1,0,,21
2023,2,7.101193070411682,pnm,4,2,2,,42
2023,3,22.96750433743,nnm,30,3,2,,78
2023,2,1.442964572730854,q5_19,19,1,0,,5
2013,1,16.89054816961288,pnm,22,2,1,,63
2023,2,7.808080462101241,q5_19,22,2,1,,51
2013,2,8.431952446699142,nnm,21,2,1,,47
2023,1,22.76835776865482,pnm,31,3,2,,69
2013,2,53.97224798798561,pnm,1,3,2,,90
2013,1,20.86284011602402,u20m,12,1,2,,43
2013,2,90.76089411973953,u20m,11,3,2,,84
2023,3,7.589645537452783,q5_19,2,2,2,,50
2019,3,11.27620315551758,hgap,4,2,0,,52
2023,2,23.08648824691772,u20m,6,2,1,,46
2013,3,10.99810749292374,nnm,32,2,0,,55
2023,1,5.486784502863884,u20m,7,1,2,,12
2013,3,120.0349107384682,u20m,1,3,1,,91
2009,3,10.70179557800293,hgap,12,1,2,,47
2013,3,2.281634602695704,nnm,19,1,0,,17
2023,1,10.75998973101377,nnm,6,2,1,,54
2013,2,6.558590554636812,q5_19,27,2,0,,44
2013,3,8.568068034946918,u20m,29,1,0,,24
2013,1,32.56580978631973,u20m,21,2,1,,56
2013,3,8.010817123072943,q5_19,9,2,0,,52
2013,3,74.61956888437271,pnm,16,3,2,,96
2023,3,30.02642653882504,pnm,11,3,2,,76
2013,2,1.915016189844243,q5_19,7,1,2,,12
2023,3,15.15068206936121,pnm,24,2,2,,61
2013,1,28.9966743439436,u20m,33,2,1,,52
2023,1,8.515030145645142,u20m,29,1,0,,24
2019,1,7.718878269195557,hgap,25,1,0,,24
2013,1,33.9253768324852,u20m,4,2,1,,57
2023,1,1.97734753601253,nnm,25,1,1,,12
2023,2,4.827742480242869,q5_19,10,2,1,,36
2023,2,3.255102277858302,q5_19,12,1,2,,26
2009,2,7.652204513549805,hgap,25,1,0,,23
2023,1,26.02368298055779,q5_19,11,3,2,,84
2019,2,10.16400241851807,hgap,21,2,0,,42
2023,1,15.25336783379316,nnm,23,3,0,,64
2013,3,3.361456961192832,q5_19,3,1,1,,27
2023,2,4.660353530198336,u20m,7,1,2,,6
2023,1,22.54447527229786,u20m,33,2,1,,45
2019,2,12.86995887756348,hgap,14,3,0,,65
2009,1,15.40956783294678,hgap,2,2,0,,81
2023,3,1.525772968307137,pnm,19,1,1,,8
2013,3,40.16106948256493,nnm,26,3,0,,98
2023,3,11.80955488234758,nnm,15,2,0,,57
2009,1,15.13819599151611,hgap,15,2,0,,79
2019,2,5.696461200714111,hgap,7,1,0,,15
2009,1,4.251654148101807,hgap,28,1,0,,9
2013,3,9.639016352593899,pnm,33,2,1,,51
2023,1,96.30347043275833,u20m,30,3,2,,86
2023,1,32.77470543980598,u20m,27,2,1,,56
2023,1,60.13914942741394,pnm,26,3,2,,92
2013,1,19.7609718888998,pnm,17,2,2,,66
2013,1,2.019596053287387,pnm,7,1,0,,18
2009,3,13.28605937957764,hgap,1,3,0,,68
2023,1,7.661333245661206,q5_19,33,2,2,,51
2013,1,7.068037986755371,u20m,28,1,0,,20
2023,1,19.13698948919773,pnm,14,3,2,,65
2023,3,32.73006156086922,u20m,22,2,1,,56
2013,1,8.873767219483852,pnm,20,2,0,,49
2019,2,12.70690250396729,hgap,30,3,0,,65
2019,2,7.34255313873291,hgap,12,1,2,,22
2013,2,30.93468025326729,pnm,23,3,2,,77
2013,2,10.16572489221213,q5_19,2,2,2,,59
2009,3,11.3170223236084,hgap,17,2,1,,52
2009,3,13.77187252044678,hgap,16,3,0,,71
2023,2,10.64662920746862,q5_19,15,2,1,,59
2023,2,46.0350327193737,u20m,14,3,2,,65
2013,3,57.29372426867485,pnm,30,3,2,,91
2023,3,20.36720700562,nnm,31,3,2,,74
2023,1,2.897496335208416,pnm,5,1,0,,25
2009,2,5.714871406555176,hgap,3,1,0,,15
2023,3,9.413192048668861,u20m,5,1,0,,26
2013,3,4.75907139480114,pnm,13,1,2,,33
2019,3,5.346378326416016,hgap,7,1,0,,13
2023,3,44.45746913552284,u20m,8,2,0,,63
2019,3,7.579869270324707,hgap,12,1,2,,23
2019,1,14.29174613952637,hgap,16,3,0,,75
2023,1,35.71338579058647,u20m,2,2,2,,59
2013,1,2.831515856087208,pnm,29,1,0,,24
2013,1,12.501302895083,q5_19,2,2,2,,64
2013,3,13.62354308366776,nnm,22,2,2,,61
2013,1,59.30511653423309,pnm,30,3,2,,92
2019,1,3.965693473815918,hgap,28,1,0,,8
2009,1,5.565957069396973,hgap,7,1,0,,14
2013,3,9.637896902859211,nnm,21,2,1,,51
2013,3,1.912233885377645,pnm,19,1,1,,17
2019,3,10.76463985443115,hgap,27,2,0,,48
2023,2,86.88679337501526,u20m,1,3,2,,83
2009,2,11.19916820526123,hgap,33,2,1,,51
2023,1,26.37699246406555,u20m,10,2,2,,50
2023,1,10.13577788044595,q5_19,21,2,1,,59
2013,2,1.514816299442501,q5_19,25,1,2,,6
2013,1,8.907360024750233,nnm,33,2,1,,49
2023,1,2.341678240277645,q5_19,19,1,0,,18
2023,2,1.296640164861862,q5_19,28,1,1,,4
2023,3,6.10326799871308,q5_19,10,2,1,,43
2023,1,28.04204449057579,u20m,6,2,1,,52
2013,1,7.368622924844859,q5_19,20,2,0,,50
2023,2,38.35476189851761,pnm,30,3,2,,82
2013,2,2.321353585482577,q5_19,3,1,2,,17
2013,2,7.453202222550859,q5_19,6,2,2,,50
2023,1,1.937391516647846,q5_19,25,1,2,,12
2023,1,19.006272777915,nnm,8,2,0,,71
2013,3,12.58301176851795,q5_19,32,2,0,,64
2023,3,2.666770480573177,pnm,5,1,0,,23
2023,3,4.943491891026497,nnm,20,2,0,,34
2023,3,11.32274139672518,pnm,27,2,1,,55
2023,1,98.84282201528549,u20m,1,3,1,,86
2013,2,24.5209988206625,nnm,31,3,2,,81
2013,1,15.17845783382654,nnm,10,2,2,,64
2013,3,22.57885411381721,nnm,14,3,1,,78
2023,2,6.212498992681503,pnm,21,2,1,,39
2013,3,1.760678482241929,pnm,28,1,0,,13
2023,3,4.412250122542982,q5_19,13,1,1,,34
2013,2,27.12548151612282,nnm,16,3,2,,86
2013,1,6.199538242071867,nnm,20,2,0,,39
2023,2,8.480682037770748,nnm,27,2,2,,47
2023,1,11.4004323258996,u20m,13,1,2,,30
2023,3,50.66581070423126,pnm,16,3,2,,89
2013,3,2.902237931266427,pnm,18,1,0,,25
2013,2,12.58384808897972,pnm,6,2,2,,57
2013,3,29.99282628297806,nnm,1,3,1,,90
2013,3,13.71973271252125,q5_19,24,2,2,,67
2013,2,12.99702865192942,q5_19,15,2,1,,65
2013,3,2.158136345596473,q5_19,19,1,0,,16
2023,1,10.02923384673948,q5_19,4,2,1,,59
2019,3,12.9307107925415,hgap,23,3,0,,65
2013,2,8.540179580450058,u20m,5,1,0,,24
2013,2,1.620270397091339,q5_19,19,1,0,,7
2013,2,45.51490396261215,u20m,2,2,2,,64
2013,3,8.077925071120262,nnm,33,2,1,,45
2009,2,10.3077335357666,hgap,12,1,2,,44
2023,3,13.96326813846827,nnm,2,2,2,,62
2013,3,32.87842497229576,pnm,23,3,1,,79
2013,3,10.00100094825029,pnm,9,2,2,,52
2013,3,6.439588337492919,q5_19,20,2,0,,44
2013,1,15.14285469671928,q5_19,22,2,0,,70
2013,2,9.086172096431255,pnm,33,2,1,,50
2013,1,8.225557906049508,q5_19,12,1,2,,53
2019,3,12.68573760986328,hgap,1,3,0,,65
2013,2,29.43448722362518,u20m,6,2,1,,53
2013,1,46.77150398492813,pnm,11,3,2,,87
2013,3,11.38624680243805,q5_19,2,2,2,,62
2023,3,7.598820142447948,pnm,33,2,1,,44
2019,1,13.42787265777588,hgap,1,3,0,,68
2023,3,24.13193136453629,nnm,1,3,1,,80
2023,2,7.099624862703435,q5_19,27,2,0,,48
2013,2,16.03288261929314,q5_19,14,3,1,,71
2013,3,28.39434891939163,nnm,24,2,2,,88
2009,3,17.43875503540039,hgap,24,2,0,,92
2019,1,5.655959129333496,hgap,13,1,0,,15
2023,3,2.599365981698631,q5_19,29,1,0,,21
2009,1,11.43563938140869,hgap,12,1,2,,52
2023,3,12.69197650253773,nnm,17,2,1,,59
2013,1,10.23118003346046,q5_19,33,2,2,,59
2013,1,20.57774464846729,q5_19,14,3,1,,79
2009,2,14.13732147216797,hgap,2,2,0,,74
2013,2,2.04577436670661,nnm,25,1,1,,14
2009,2,8.393829345703125,hgap,6,2,0,,28
2023,1,3.707309020683169,nnm,18,1,0,,29
2023,1,15.16368146985769,nnm,2,2,2,,64
2023,2,1.165083611185502,q5_19,25,1,2,,2
2009,3,14.90358638763428,hgap,11,3,0,,78
2023,3,20.20709589123726,nnm,11,3,2,,73
2023,3,1.987701281905174,pnm,3,1,2,,18
2013,1,80.21865785121918,u20m,31,3,2,,80
2013,2,2.398125321800948,q5_19,18,1,0,,19
2013,2,5.768180959267566,q5_19,4,2,0,,41
2023,2,7.159340661019087,nnm,4,2,1,,43
2023,1,32.95491658513016,q5_19,1,3,1,,89
2013,1,4.271171521395445,nnm,18,1,0,,31
2023,1,19.53265257179737,u20m,20,2,0,,40
2013,1,171.1367219686508,u20m,26,3,1,,99
2013,1,4.391262000321139,q5_19,5,1,0,,34
2023,2,4.683225881308317,u20m,28,1,0,,6
2023,2,17.13131554424763,nnm,11,3,2,,68
2013,1,29.98291701078415,nnm,31,3,2,,90
2023,2,19.05437558889389,pnm,14,3,2,,65
2019,1,10.31699180603027,hgap,33,2,1,,44
2023,2,4.99481810513136,q5_19,9,2,0,,38
2019,1,11.38294982910156,hgap,4,2,0,,52
2019,1,14.84393978118896,hgap,30,3,0,,78
2023,1,3.707309020683169,nnm,5,1,0,,29
2023,1,13.38078703916379,q5_19,8,2,0,,66
2023,1,15.44452158535181,q5_19,23,3,1,,70
2009,2,16.58306884765625,hgap,22,2,0,,88
2019,1,10.29385662078857,hgap,21,2,0,,44
2013,1,11.20500359684229,u20m,3,1,2,,30
2023,3,14.92828162654891,q5_19,14,3,1,,69
2023,3,12.29676324874163,pnm,2,2,2,,56
2009,1,18.74928092956543,hgap,22,2,0,,97
2023,3,136.9803696870804,u20m,26,3,1,,94
2013,3,28.90319749712944,u20m,4,2,1,,52
2023,1,5.665407050400972,u20m,25,1,1,,13
2013,3,55.98503723740578,pnm,1,3,2,,90
2023,1,9.073843975890394,q5_19,9,2,0,,56
2013,2,2.575780730694532,pnm,18,1,0,,22
2013,3,5.401485709540133,q5_19,13,1,1,,39
2013,2,22.70921505987644,u20m,33,2,2,,45
2019,2,10.79564476013184,hgap,27,2,0,,48
2019,3,13.86465167999268,hgap,30,3,0,,72
2013,2,21.67193032801151,u20m,21,2,1,,44
2013,2,10.97086258232594,nnm,27,2,2,,55
2023,3,4.114103892167376,q5_19,12,1,2,,32
2013,3,7.465166927525968,q5_19,10,2,1,,50
2023,3,10.17042574463556,q5_19,8,2,0,,59
2013,1,10.59386599808931,nnm,9,2,2,,53
2009,2,5.636910915374756,hgap,19,1,0,,15
2023,2,1.654597697779536,pnm,7,1,0,,11
2023,1,2.703205682337284,nnm,12,1,2,,23
2023,3,40.24339467287064,pnm,1,3,2,,84
2023,2,20.32210491597652,u20m,10,2,2,,42
2013,2,6.097478667179801,q5_19,10,2,1,,43
2023,3,87.94497698545456,u20m,30,3,2,,83
2013,1,12.39409111440182,nnm,32,2,0,,58
2009,2,11.47633647918701,hgap,32,2,0,,52
2013,2,8.880716987886395,q5_19,8,2,2,,55
2023,2,38.51750120520592,pnm,1,3,2,,83
2023,1,12.78946734964848,nnm,15,2,0,,59
2019,2,10.31972026824951,hgap,32,2,0,,44
2013,1,20.28080448508263,nnm,2,2,2,,74
2023,3,6.835442036390305,u20m,3,1,2,,19
2023,2,14.69000428915024,pnm,17,2,2,,60
2013,1,9.848569519817829,u20m,29,1,0,,27
2023,2,12.67430558800697,nnm,2,2,2,,59
2013,3,7.218140177428722,pnm,32,2,0,,43
2013,2,6.643681321293116,pnm,32,2,0,,41
2019,1,6.671418190002441,hgap,18,1,0,,19
2009,1,11.92269802093506,hgap,21,2,0,,57
2013,1,3.324571531265974,nnm,29,1,1,,27
2009,2,13.39999771118164,hgap,11,3,0,,68
2023,2,29.88179214298725,nnm,26,3,0,,90
2019,3,6.692198276519775,hgap,5,1,0,,19
2023,3,23.43836985528469,u20m,10,2,2,,46
2013,1,31.25136718153954,u20m,9,2,2,,54
2013,1,7.761532906442881,pnm,32,2,0,,44
2023,2,31.98156652132067,q5_19,16,3,2,,88
2013,1,11.82970311492682,u20m,5,1,0,,30
2019,1,15.70151519775391,hgap,11,3,0,,83
2023,1,23.1386199593544,nnm,11,3,2,,78
2023,3,3.389132209122181,nnm,18,1,0,,28
2023,2,6.843913751461317,q5_19,8,2,2,,46
2013,3,9.241445027504236,q5_19,27,2,0,,56
2009,2,12.38118076324463,hgap,16,3,0,,62
2023,2,8.433307521045208,pnm,10,2,2,,47
2009,1,12.71866512298584,hgap,10,2,0,,65
2023,1,41.99541360139847,pnm,1,3,2,,84
2013,1,14.70310600973423,q5_19,15,2,0,,69
2023,2,9.692743420600891,nnm,32,2,0,,51
2023,3,10.42590857882131,q5_19,22,2,1,,59
2019,3,12.81644058227539,hgap,15,2,0,,65
2009,2,7.539331912994385,hgap,18,1,0,,23
2013,2,10.42548054558112,q5_19,17,2,0,,59
2023,2,4.30790102109313,u20m,25,1,1,,4
2009,1,6.106008529663086,hgap,3,1,0,,17
2023,3,6.774900884662705,q5_19,6,2,2,,46
2013,1,10.6402263045311,pnm,9,2,2,,54
2019,3,16.37096786499023,hgap,14,3,0,,87
2023,2,31.07256256043911,u20m,2,2,2,,54
2023,3,11.49057858103719,q5_19,17,2,0,,62
2023,3,7.533593269494432,q5_19,4,2,1,,50
2023,2,1.737520812306936,q5_19,3,1,2,,9
2013,2,70.92121243476868,pnm,16,3,2,,94
2013,2,2.806114731356502,pnm,3,1,2,,24
2023,1,1.313084679895549,q5_19,7,1,2,,4
2019,3,13.39488506317139,hgap,2,2,0,,68
2023,1,60.62883511185646,u20m,31,3,2,,72
2009,2,12.4388427734375,hgap,15,2,0,,63
2023,3,7.636282593011856,pnm,4,2,2,,44
2013,3,4.145662765949965,nnm,13,1,2,,31
2013,3,19.67562176287174,pnm,15,2,0,,66
2023,1,53.71205881237984,pnm,16,3,2,,90
2023,2,30.10084646477262,q5_19,1,3,1,,87
2013,2,165.254145860672,u20m,26,3,1,,98
2023,2,79.3127715587616,u20m,30,3,2,,80
2013,2,17.96620897948742,u20m,20,2,0,,38
2013,3,99.23876076936722,u20m,11,3,2,,86
2023,1,10.97349543124437,u20m,18,1,0,,30
2013,1,2.691915025934577,nnm,7,1,0,,23
2023,3,70.38655877113342,u20m,11,3,2,,77
2013,1,7.196788210421801,u20m,19,1,0,,20
2023,3,35.51589039315739,q5_19,16,3,2,,91
2019,3,10.95663070678711,hgap,10,2,0,,50
2013,3,9.578016586601734,u20m,3,1,2,,27
2013,3,20.1974560228323,q5_19,31,3,1,,78
2013,2,1.710396725684404,pnm,7,1,0,,12
2023,2,17.43714697659016,nnm,24,2,2,,68
2009,2,7.646420478820801,hgap,29,1,0,,23
2013,2,11.93904131650925,nnm,23,3,0,,57
2023,2,11.58348180580226,q5_19,23,3,2,,62
2023,1,9.829308019709382,q5_19,27,2,1,,58
2019,2,4.584043502807617,hgap,28,1,0,,10
2013,2,10.84240339696407,nnm,10,2,2,,54
2023,2,28.45752611756325,pnm,11,3,2,,75
2013,3,20.18466033041477,u20m,20,2,0,,41
2019,2,5.512186527252197,hgap,3,1,0,,14
2023,3,9.407536126673222,nnm,6,2,1,,50
2013,3,27.36100368201733,nnm,31,3,2,,86
2023,3,1.739226514473557,pnm,7,1,0,,13
2023,3,1.72922578357082,q5_19,28,1,1,,9
2023,2,61.89929693937302,u20m,11,3,2,,73
2023,1,36.97153553366661,u20m,32,2,0,,60
2023,3,20.14709450304508,u20m,33,2,1,,41
2023,1,4.408502283927307,q5_19,5,1,0,,34
2023,3,1.6507338732481,pnm,28,1,0,,11
2013,3,18.03435571491718,nnm,8,2,0,,69
2023,3,6.65233051404357,pnm,21,2,1,,41
2013,3,2.088203415675616,q5_19,28,1,1,,15
2013,2,19.45620402693748,pnm,17,2,2,,65
2023,1,115.2267977595329,u20m,16,3,2,,90
2023,3,51.95817723870277,u20m,23,3,1,,67
2013,1,14.22321982681751,pnm,27,2,1,,60
2013,3,14.23849817365408,u20m,13,1,2,,33
2023,1,55.60328438878059,u20m,14,3,1,,69
2023,1,9.353957909796984,q5_19,24,2,2,,57
2013,1,22.2762506455183,u20m,20,2,0,,45
2009,2,11.44887351989746,hgap,26,3,0,,52
2009,2,11.01661682128906,hgap,23,3,0,,50
2013,3,22.8232815861702,pnm,8,2,1,,69
2023,1,9.234978817403316,pnm,10,2,2,,50
2009,3,7.569375514984131,hgap,29,1,0,,23
2009,2,11.91513538360596,hgap,27,2,0,,57
2019,3,9.350500106811523,hgap,6,2,0,,35
2023,1,14.70581255853176,pnm,24,2,2,,60
2023,1,6.448130588978529,u20m,19,1,0,,17
2013,1,19.30034036194084,q5_19,32,2,0,,77
2023,3,23.71847629547119,nnm,16,3,2,,79
2023,2,27.65887789428234,u20m,22,2,1,,51
2023,1,1.846077502705157,pnm,28,1,0,,15
2013,3,5.701208021491766,nnm,20,2,0,,37
2009,1,6.542760848999023,hgap,13,1,0,,19
2009,3,7.24272346496582,hgap,18,1,0,,21
2013,2,11.36480178683996,nnm,15,2,0,,56
2023,2,1.808552071452141,pnm,3,1,2,,15
2023,1,26.05247497558594,u20m,21,2,1,,50
2023,2,20.83324268460274,nnm,1,3,1,,75
2013,3,66.08402729034424,u20m,14,3,2,,75
2019,1,14.18535137176514,hgap,2,2,0,,74
2023,3,21.84382404795837,q5_19,11,3,2,,80
2013,2,6.693160627037287,pnm,12,1,2,,41
2013,1,3.471720963716507,nnm,3,1,2,,28
2023,1,8.057444356381893,pnm,33,2,1,,46
2023,1,45.64352706074715,u20m,15,2,0,,64
2013,1,66.61824882030487,u20m,24,2,2,,75
2013,3,27.1143727004528,u20m,9,2,2,,51
2023,1,24.08695407211781,u20m,9,2,2,,47
2023,1,16.81680838352007,q5_19,14,3,1,,73
2023,1,2.157240873202682,pnm,3,1,2,,19
2013,3,145.9721177816391,u20m,16,3,2,,95
2013,1,2.466493053361773,nnm,19,1,0,,19
2023,3,7.399400230497122,u20m,29,1,0,,21
2013,3,2.550292590120073,q5_19,7,1,2,,21
2019,2,13.52225208282471,hgap,9,2,0,,70
2023,3,25.6433691829443,u20m,6,2,1,,49
2013,1,13.13350442796946,nnm,6,2,1,,60
2013,2,35.44316813349724,u20m,22,2,1,,58
2023,3,2.666770480573177,pnm,18,1,0,,23
2023,3,3.386806897474837,q5_19,18,1,0,,27
2019,2,10.92402076721191,hgap,15,2,0,,49
2013,1,35.47047451138496,nnm,16,3,2,,95
2023,2,19.57138627767563,nnm,30,3,2,,72
2013,2,2.165385521948338,nnm,28,1,0,,15
2023,2,2.424678998067975,pnm,18,1,0,,21
2013,3,2.031125993886218,q5_19,25,1,2,,14
2013,3,7.219837047159672,pnm,12,1,2,,43
2023,3,8.838767185807228,pnm,10,2,2,,49
2013,2,27.88695190271762,q5_19,11,3,2,,86
2013,3,13.86778708892344,q5_19,15,2,0,,67
2023,2,33.69355574250221,u20m,17,2,1,,57
2013,1,11.82970311492682,u20m,18,1,0,,30
2013,2,1.618542057912786,q5_19,28,1,1,,7
2009,3,16.18425369262695,hgap,31,3,0,,86
2013,2,2.087152330204844,nnm,19,1,0,,14
2023,2,14.82932455837727,nnm,14,3,1,,63
2013,2,25.90451575815678,nnm,24,2,2,,84
2023,2,4.061664920300245,pnm,12,1,2,,31
2023,3,8.496535268381567,q5_19,27,2,0,,53
2023,1,9.077483788132668,nnm,21,2,0,,49
2013,1,33.79944711923599,nnm,30,3,1,,93
2013,2,33.41532498598099,pnm,31,3,2,,79
2013,1,10.79397834837437,nnm,21,2,0,,54
2013,1,14.65996727347374,nnm,27,2,1,,63
2019,1,10.24625110626221,hgap,32,2,0,,43
2023,1,11.37136574834585,pnm,27,2,1,,55
2023,3,2.337389392778277,nnm,7,1,0,,18
2013,2,8.058063685894012,nnm,9,2,2,,45
2013,2,5.351732484996319,u20m,28,1,0,,11
2019,3,14.8754825592041,hgap,31,3,0,,78
2023,1,2.733058528974652,nnm,29,1,1,,23
2013,1,2.502089366316795,nnm,25,1,1,,20
2013,3,8.50802267417594,q5_19,33,2,2,,53
2013,1,23.22947233915329,pnm,24,2,2,,70
2023,3,1.903817966888766,q5_19,19,1,0,,12
2013,3,13.32473196089268,nnm,23,3,0,,60
2023,1,13.21659376023598,q5_19,15,2,0,,65
2019,1,16.76388168334961,hgap,22,2,0,,89
2023,2,23.85459467768669,pnm,23,3,2,,71
2013,2,19.82258816292592,q5_19,31,3,1,,78
2023,3,1.01689339926736,q5_19,7,1,2,,2
2023,2,38.05298358201981,u20m,8,2,1,,60
2023,1,39.02379344076401,q5_19,16,3,1,,91
2023,1,5.341778509318829,nnm,20,2,0,,36
2013,1,2.52030467399289,q5_19,25,1,2,,20
2019,2,12.39480209350586,hgap,16,3,0,,63
2023,2,6.219949573278427,u20m,29,1,0,,16
2023,1,48.39135937679529,q5_19,26,3,0,,96
2009,3,4.424259662628174,hgap,28,1,0,,10
2023,3,3.386806897474837,q5_19,5,1,0,,27
2019,1,12.65976333618164,hgap,26,3,0,,64
2023,2,56.17827177047729,pnm,26,3,2,,90
2009,1,15.56651878356934,hgap,30,3,0,,82
2013,2,9.74023164674065,q5_19,22,2,1,,58
2023,2,9.585805237293243,pnm,6,2,2,,51
2013,2,4.282759968191385,pnm,13,1,2,,32
2023,2,5.507379304617643,nnm,33,2,2,,36
2023,2,1.393941114656627,pnm,19,1,1,,6
2023,1,2.380016259849072,nnm,13,1,2,,18
2023,2,9.703105315566063,u20m,12,1,2,,27
2023,3,51.4763095314571,q5_19,26,3,0,,97
2023,3,25.50850063562393,pnm,23,3,1,,73
2009,1,18.14145469665527,hgap,24,2,0,,94
2023,2,2.10799160413444,pnm,29,1,0,,19
2013,2,2.398125321800948,q5_19,5,1,0,,19
2013,1,35.53007170557976,u20m,6,2,1,,58
2009,1,7.411022186279297,hgap,20,2,0,,22
2023,2,15.76063609828993,q5_19,31,3,1,,71
2023,2,6.698775570839643,u20m,13,1,2,,18
2023,3,2.568220719695091,pnm,13,1,2,,22
2013,3,33.19570049643517,u20m,10,2,2,,56
2023,3,22.01456762850285,u20m,21,2,1,,44
2023,3,9.680707007646561,pnm,6,2,2,,52
2009,2,5.851168155670166,hgap,7,1,0,,16
2013,3,168.1939661502838,u20m,26,3,1,,98
2023,2,2.424678998067975,pnm,5,1,0,,21
2019,2,5.328680038452148,hgap,19,1,0,,13
2013,2,8.860626257956028,nnm,4,2,1,,49
2019,3,9.299225807189941,hgap,17,2,1,,34
2013,1,2.535578750889167,q5_19,28,1,0,,21
2023,3,33.4799736738205,u20m,2,2,2,,56
2023,2,2.302070615793017,q5_19,18,1,0,,17
2013,3,47.25851208444243,q5_19,16,3,2,,96
2023,3,2.099694684147835,nnm,3,1,2,,15
2019,2,7.192223072052002,hgap,29,1,0,,21
2013,2,31.14603459835052,u20m,27,2,0,,54
2023,3,7.310149725526571,pnm,9,2,2,,43
2013,2,25.40632523596287,nnm,30,3,2,,83
2013,1,3.724790551582036,q5_19,29,1,0,,30
2009,1,14.90111541748047,hgap,16,3,0,,78
2013,1,25.54664760828018,u20m,196,2,1,,49
2023,2,3.230542550235804,q5_19,196,2,0,,26
2023,1,20.86441032588482,u20m,196,2,1,,43
2023,3,18.60255189239979,u20m,196,2,0,,39
2013,1,6.488591602692217,q5_19,196,2,1,,44
2023,1,5.424533394418396,q5_19,196,2,1,,39
2023,3,4.354062065877073,q5_19,196,2,0,,34
2013,3,21.88729867339134,u20m,196,2,0,,44
2013,2,3.249196472083438,q5_19,196,2,0,,26
2013,3,4.900938378944342,q5_19,196,2,0,,36
2013,2,18.06688122451305,u20m,196,2,0,,38
2023,2,16.23360626399517,u20m,196,2,0,,36
2013,2,23.34081277505206,q5_19,92,3,2,41454.76300000002,82
2013,3,51.13828182220459,pnm,92,3,2,41454.76300000002,89
2023,2,20.73519118130207,nnm,92,3,1,41454.76300000002,74
2023,3,33.45204144716263,pnm,92,3,2,41454.76300000002,79
2023,1,26.09820291399956,nnm,92,3,2,41454.76300000002,84
2013,3,102.7015522122383,u20m,92,3,2,41454.76300000002,87
2019,1,15.28719329833984,hgap,92,3,0,41454.76300000002,80
2023,3,23.49597401916981,nnm,92,3,1,41454.76300000002,79
2023,3,72.45292514562607,u20m,92,3,2,41454.76300000002,77
2013,3,30.18720634281635,nnm,92,3,1,41454.76300000002,90
2013,2,51.4359250664711,pnm,92,3,2,41454.76300000002,89
2013,1,50.8107915520668,pnm,92,3,2,41454.76300000002,89
2013,2,97.57544100284576,u20m,92,3,2,41454.76300000002,86
2023,3,17.260270204013,q5_19,92,3,2,41454.76300000002,73
2009,3,15.38148307800293,hgap,92,3,0,41454.76300000002,81
2013,1,26.39904477604848,q5_19,92,3,2,41454.76300000002,84
2023,1,18.7225879666747,q5_19,92,3,2,41454.76300000002,76
2023,1,34.46739166975021,pnm,92,3,2,41454.76300000002,80
2009,1,15.9222354888916,hgap,92,3,0,41454.76300000002,84
2013,3,24.90690337701684,q5_19,92,3,2,41454.76300000002,83
2013,1,34.33430194854736,nnm,92,3,2,41454.76300000002,94
2019,2,14.24807453155518,hgap,92,3,0,41454.76300000002,75
2009,2,14.82471656799316,hgap,92,3,0,41454.76300000002,78
2023,1,77.27154344320297,u20m,92,3,2,41454.76300000002,79
2013,2,25.90527012944221,nnm,92,3,1,41454.76300000002,84
2013,1,107.5978949666023,u20m,92,3,2,41454.76300000002,88
2023,2,15.72391957926933,q5_19,92,3,2,41454.76300000002,70
2019,3,14.75914192199707,hgap,92,3,0,41454.76300000002,77
2023,2,32.44146704673767,pnm,92,3,2,41454.76300000002,78
2023,2,67.40232557058334,u20m,92,3,2,41454.76300000002,75
2023,3,81.79048448801041,u20m,35,3,2,36749.90999999999,81
2023,2,39.71359506249428,pnm,35,3,2,36749.90999999999,83
2013,1,39.24594819545746,nnm,35,3,2,36749.90999999999,97
2013,3,34.05608236789703,nnm,35,3,2,36749.90999999999,93
2023,1,21.06452973061812,q5_19,35,3,2,36749.90999999999,79
2013,3,124.7140690684319,u20m,35,3,2,36749.90999999999,92
2023,3,41.57542809844017,pnm,35,3,2,36749.90999999999,84
2019,3,13.94058990478516,hgap,35,3,0,36749.90999999999,72
2009,1,16.23232269287109,hgap,35,3,0,36749.90999999999,87
2013,1,31.39818161492147,q5_19,35,3,2,36749.90999999999,87
2009,2,12.66679286956787,hgap,35,3,0,36749.90999999999,64
2013,3,66.86630845069885,pnm,35,3,2,36749.90999999999,93
2019,2,12.26431179046631,hgap,35,3,0,36749.90999999999,61
2023,1,89.46450799703598,u20m,35,3,2,36749.90999999999,84
2023,2,74.03220981359482,u20m,35,3,2,36749.90999999999,78
2013,2,115.4050752520561,u20m,35,3,2,36749.90999999999,90
2023,1,43.48151385784149,pnm,35,3,2,36749.90999999999,86
2023,2,16.22580716010369,q5_19,35,3,2,36749.90999999999,72
2023,2,19.83390934765339,nnm,35,3,2,36749.90999999999,72
2013,2,64.41941857337952,pnm,35,3,2,36749.90999999999,92
