year,sex,value,note_,lid
1962,2,2.587343650433005,,351
1962,3,4.123307821136346,,351
1963,1,5.90624970001441,,351
1963,2,2.577384602767907,,351
1963,3,4.252877551325751,,351
1964,1,6.453648046694016,,351
1964,2,2.756995712709931,,351
1964,3,4.631554551844386,,351
1965,1,6.105320067156805,,351
1965,2,2.617308355865489,,351
1965,3,4.382442281154919,,351
1966,1,6.413950947902425,,351
1966,2,2.737027597776831,,351
1966,3,4.581750165220999,,351
1967,1,6.692308655131929,,351
1967,2,3.156049745842715,,351
1967,3,4.950308540226156,,351
1968,1,7.020695758179096,,351
1968,2,2.986467263720649,,351
1968,3,5.030048318997338,,351
1969,1,8.203473220741774,,351
1969,2,3.52508278378294,,351
1969,3,5.916190703374236,,351
1970,1,7.627419412214786,,351
1970,2,3.535050321885946,,351
1970,3,5.637580998789748,,351
1971,1,7.955213041653031,,351
1971,2,3.365510359412349,,351
1971,3,5.717151594547332,,351
1972,1,8.193718613338286,,351
1972,2,2.976511409934712,,351
1972,3,5.647491014288186,,351
1973,1,7.855834453988741,,351
1973,2,3.086236062345593,,351
1973,3,5.508091256038239,,351
1974,1,7.030743180678645,,351
1974,2,2.876722744594717,,351
1974,3,5.000206046452238,,351
1975,1,6.812133652980723,,351
1975,2,2.557397215523727,,351
1975,3,4.73128018761837,,351
1976,1,6.563226765843533,,351
1976,2,2.796890213871972,,351
1976,3,4.721255593142182,,351
1977,1,7.478119873324363,,351
1977,2,3.036335691920078,,351
1977,3,5.328830852145638,,351
1978,1,7.189750245787829,,351
1978,2,2.667175781332021,,351
1978,3,4.990207603803865,,351
1979,1,7.667128209090324,,351
1979,2,2.69711183075072,,351
1979,3,5.249212968861716,,351
1980,1,7.57749960709897,,351
1980,2,2.776935975326245,,351
1980,3,5.249159537344061,,351
1981,1,6.533430091986703,,351
1981,2,2.49752541426862,,351
1981,3,4.58178586207203,,351
1982,1,5.906445087427992,,351
1982,2,2.307899040374206,,351
1982,3,4.16323842579136,,351
1983,1,5.54798668585621,,351
1983,2,2.228024270657158,,351
1983,3,3.953856068511952,,351
1984,1,5.717215789940444,,351
1984,2,2.38775523828938,,351
1984,3,4.113365523434998,,351
1985,1,5.757068041545188,,351
1985,2,2.417674210325127,,351
1985,3,4.163194328090314,,351
1986,1,6.473594620569845,,351
1986,2,2.307876272027665,,351
1986,3,4.49205498530092,,351
1987,1,6.055687480949534,,351
1987,2,2.198086422563583,,351
1987,3,4.223004249954365,,351
1988,1,5.956180808857958,,351
1988,2,2.238013772214442,,351
1988,3,4.183152855953831,,351
1989,1,6.27452442005616,,351
1989,2,2.247992788096176,,351
1989,3,4.382435195772971,,351
1990,1,6.294469108199641,,351
1990,2,2.16812261039756,,351
1990,3,4.352527194819156,,351
1991,1,6.990903936343829,,351
1991,2,2.297906842746,,351
1991,3,4.781039573050427,,351
1992,1,6.582891516274225,,351
1992,2,2.138185262491543,,351
1992,3,4.472089387065115,,351
1993,1,6.821711768894567,,351
1993,2,2.058314585257626,,351
1993,3,4.571768151748423,,351
1994,1,6.662631262924879,,351
1994,2,1.938515659652196,,351
1994,3,4.412377103884646,,351
1995,1,6.195022201636702,,351
1995,2,2.148171469448901,,351
1995,3,4.272842137270527,,351
1996,1,5.547948628479293,,351
1996,2,1.768749840802442,,351
1996,3,3.754442138597103,,351
1997,1,5.020132723312254,,351
1997,2,1.688872071270886,,351
1997,3,3.44533887796572,,351
1998,1,4.272888634294203,,351
1998,2,1.628946737238568,,351
1998,3,3.016435155050901,,351
1999,1,3.864166066911534,,351
1999,2,1.569024000321217,,351
1999,3,2.76699299670502,,351
2000,1,3.834296186239983,,351
2000,2,1.389235907673148,,351
2000,3,2.667222305268613,,351
2001,1,4.143411268197728,,351
2001,2,1.588996414276123,,351
2001,3,2.926673621797993,,351
2002,1,4.123445871118014,,351
2002,2,1.648937234295711,,351
2002,3,2.936662124709999,,351
2003,1,4.273009126770533,,351
2003,2,1.658924838602416,,351
2003,3,3.026469870244464,,351
2004,1,4.173283368914205,,351
2004,2,1.549053984230997,,351
2004,3,2.926674324089329,,351
2005,1,4.183214013093517,,351
2005,2,1.658916847275482,,351
2005,3,2.986523563806021,,351
2006,1,4.372671054248323,,351
2006,2,1.539063880564684,,351
2006,3,3.006504556437917,,351
2007,1,3.804409344950077,,351
2007,2,1.299331070364507,,351
2007,3,2.607355399481981,,351
2008,1,3.315751610473594,,351
2008,2,1.219415937607882,,351
2008,3,2.297944690241804,,351
2009,1,3.176120060258802,,351
2009,2,1.24938364985705,,351
2009,3,2.248041621966013,,351
2010,1,2.956659794138283,,351
2010,2,.9996079753268328,,351
2010,3,2.008447375861255,,351
2011,1,2.856917854985652,,351
2011,2,1.049563889578886,,351
2011,3,1.978497844223992,,351
2012,1,2.717190373421996,,351
2012,2,.8996825549253407,,351
2012,3,1.848687046451136,,351
2013,1,2.647329373772878,,351
2013,2,1.009607073953256,,351
2013,3,1.848694738229129,,351
2014,1,2.567475882007453,,351
2014,2,1.119510603989293,,351
2014,3,1.858667558560234,,351
2015,1,2.856891307438936,,351
2015,2,1.119510804735047,,351
2015,3,2.018435283367093,,351
2016,1,2.956631043485314,,351
2016,2,1.169460522674415,,351
2016,3,2.098288976798091,,351
2017,1,2.757129807560488,,351
2017,2,1.069550692382792,,351
2017,3,1.93856130914416,,351
2018,1,2.6373119164389,,351
2018,2,1.129501007575695,,351
2018,3,1.908585107797678,,351
2019,1,2.567462697147138,,351
2019,2,1.03957508523167,,351
2019,3,1.808729930884656,,351
2020,1,3.56518496957714,,351
2020,2,1.429214908078236,,351
2020,3,2.517587400633903,,351
2021,1,3.525297536440042,,351
2021,2,1.499118852584802,,351
2021,3,2.527552527278543,,351
2022,1,3.096301617559583,,351
2022,2,1.269361458897444,,351
2022,3,2.208101591388179,,351
1941,1,10.09902589275136,,352
1941,2,6.463249362071655,,352
1941,3,8.282465262131055,,352
1942,1,10.24791354767818,,352
1942,2,8.083735330844721,,352
1942,3,9.176182363677343,,352
1943,1,10.48637044396128,,352
1943,2,7.398065008204835,,352
1943,3,8.948050949319164,,352
1944,1,10.53597089651004,,352
1944,2,5.259001484331449,,352
1944,3,7.915129264990495,,352
1945,1,9.890678299956823,,352
1945,2,5.766751797209646,,352
1945,3,7.845329056853867,,352
1946,1,10.17842328394669,,352
1946,2,5.776692017254392,,352
1946,3,7.984477892167496,,352
1947,1,8.501120602723123,,352
1947,2,5.706959353404706,,352
1947,3,7.099836088608535,,352
1948,1,8.659964144286935,,352
1948,2,3.96373113287174,,352
1948,3,6.353851632677543,,352
1949,1,8.25273232816237,,352
1949,2,3.215868045883252,,352
1949,3,5.776651660886478,,352
1950,1,6.970516562940121,,352
1950,2,4.312570071704158,,352
1950,3,5.677095521450792,,352
1951,1,6.701972613561535,,352
1951,2,4.750948714942416,,352
1951,3,5.736795979968123,,352
1952,1,6.751883529299119,,352
1952,2,4.053434795352806,,352
1952,3,5.418305717621696,,352
1953,1,7.477643522047051,,352
1953,2,3.026342901021106,,352
1953,3,5.268910608335897,,352
1954,1,8.312380678866415,,352
1954,2,3.026349189467314,,352
1954,3,5.697045634864617,,352
1955,1,6.343903526485506,,352
1955,2,3.59485046406316,,352
1955,3,4.980096394599842,,352
1956,1,6.970557786909581,,352
1956,2,4.352439429309518,,352
1956,3,5.65720669526093,,352
1957,1,8.252842151514228,,352
1957,2,3.644677183710976,,352
1957,3,5.94586501880312,,352
1958,1,8.282619570121774,,352
1958,2,3.265738271246987,,352
1958,3,5.786632042610318,,352
1959,1,6.155018114350819,,352
1959,2,3.943868187082478,,352
1959,3,5.039881772078481,,352
1960,1,7.080152991663091,,352
1960,2,3.196086579890456,,352
1960,3,5.189320730568214,,352
1961,1,6.722259924328067,,352
1961,2,4.222881568402892,,352
1961,3,5.507942557835377,,352
1962,1,8.481588968101361,,352
1962,2,3.515117248366839,,352
1962,3,6.045557079343955,,352
1963,1,6.702229736395782,,352
1963,2,3.385476664332532,,352
1963,3,5.059839792153631,,352
1964,1,6.811591613417711,,352
1964,2,2.497564452750178,,352
1964,3,4.661398718915688,,352
1965,1,7.457873548076921,,352
1965,2,2.617273610042048,,352
1965,3,5.03986243601684,,352
1966,1,7.826259684201919,,352
1966,2,2.986591269653727,,352
1966,3,5.408503467738357,,352
1967,1,7.169492809409705,,352
1967,2,2.417744709385938,,352
1967,3,4.76100619840869,,352
1968,1,6.871157959401408,,352
1968,2,3.465262379390932,,352
1968,3,5.149443727862524,,352
1969,1,7.597259588544514,,352
1969,2,3.475228828380694,,352
1969,3,5.51795822287815,,352
1970,1,7.626975914196921,,352
1970,2,3.624777627199482,,352
1970,3,5.627423996000358,,352
1971,1,7.467926380062329,,352
1971,2,3.883990014287964,,352
1971,3,5.70698696141847,,352
1972,1,8.85873110113411,,352
1972,2,3.654808452767555,,352
1972,3,6.304243317820535,,352
1973,1,7.785969857371788,,352
1973,2,2.517515098384271,,352
1973,3,5.21918417862921,,352
1974,1,7.636996409880914,,352
1974,2,2.796942425692506,,352
1974,3,5.26906671084526,,352
1975,1,6.324406258462201,,352
1975,2,2.936669318935881,,352
1975,3,4.671479740609441,,352
1976,1,6.812121577723818,,352
1976,2,2.826853525121131,,352
1976,3,4.870768471841869,,352
1977,1,6.801585961607293,,352
1977,2,3.146089687643738,,352
1977,3,5.019947900624544,,352
1978,1,6.86186714993553,,352
1978,2,3.395436421381182,,352
1978,3,5.17955749922494,,352
1979,1,6.413840540569482,,352
1979,2,2.826980200039464,,352
1979,3,4.661538221192529,,352
1980,1,5.896318504658771,,352
1980,2,3.04637270475272,,352
1980,3,4.502038376950956,,352
