year,sex,value,note_,lid
1954,1,72.54302978515625,,291
1954,2,58.40319061279297,,291
1954,3,65.59375762939453,,291
1955,1,67.37446594238281,,291
1955,2,52.46116256713867,,291
1955,3,60.06844711303711,,291
1956,1,66.01471710205078,,291
1956,2,49.26067352294922,,291
1956,3,57.80337142944336,,291
1957,1,58.45356369018555,,291
1957,2,46.93249130249023,,291
1957,3,52.79933166503906,,291
1958,1,52.83773040771484,,291
1958,2,41.24406051635742,,291
1958,3,47.15233612060547,,291
1959,1,48.4173698425293,,291
1959,2,39.11398696899414,,291
1959,3,43.88179397583008,,291
1960,1,45.55760192871094,,291
1960,2,34.39661026000977,,291
1960,3,40.11754989624023,,291
1961,1,42.29199600219727,,291
1961,2,34.59241104125977,,291
1961,3,38.51741409301758,,291
1962,1,43.10647201538086,,291
1962,2,32.23690795898438,,291
1962,3,37.76760864257813,,291
1963,1,40.40118026733398,,291
1963,2,32.49007034301758,,291
1963,3,36.56565093994141,,291
1964,1,36.97516250610352,,291
1964,2,28.76680946350098,,291
1964,3,33.03108978271484,,291
1965,1,34.49404525756836,,291
1965,2,26.64363861083984,,291
1965,3,30.6650562286377,,291
1966,1,35.18654251098633,,291
1966,2,25.17204856872559,,291
1966,3,30.3010139465332,,291
1967,1,31.88144111633301,,291
1967,2,24.35995864868164,,291
1967,3,28.20663452148438,,291
1968,1,30.80361747741699,,291
1968,2,24.86550331115723,,291
1968,3,27.90397071838379,,291
1969,1,30.85931587219238,,291
1969,2,22.4013557434082,,291
1969,3,26.72064208984375,,291
1970,1,28.13886260986328,,291
1970,2,21.1575927734375,,291
1970,3,24.72468948364258,,291
1971,1,27.49519348144531,,291
1971,2,20.97778129577637,,291
1971,3,24.32160758972168,,291
1972,1,24.92592620849609,,291
1972,2,19.63437652587891,,291
1972,3,22.35492515563965,,291
1973,1,23.87069129943848,,291
1973,2,19.50798416137695,,291
1973,3,21.74477386474609,,291
1974,1,22.69945907592773,,291
1974,2,16.15605163574219,,291
1974,3,19.53481674194336,,291
1975,1,22.19338798522949,,291
1975,2,17.42348670959473,,291
1975,3,19.86369132995605,,291
1976,1,19.85246276855469,,291
1976,2,16.65383911132813,,291
1976,3,18.28810119628906,,291
1977,1,19.35341835021973,,291
1977,2,14.47959232330322,,291
1977,3,16.96729469299316,,291
1978,1,19.10091209411621,,291
1978,2,13.40111351013184,,291
1978,3,16.3170223236084,,291
1979,1,16.90195274353027,,291
1979,2,12.45964241027832,,291
1979,3,14.73125076293945,,291
1980,1,16.24654579162598,,291
1980,2,12.1449031829834,,291
1980,3,14.25049114227295,,291
1981,1,17.27445983886719,,291
1981,2,11.9780912399292,,291
1981,3,14.68700313568115,,291
1982,1,14.63839721679688,,291
1982,2,11.99917125701904,,291
1982,3,13.34394264221191,,291
1983,1,14.0318021774292,,291
1983,2,10.73144435882568,,291
1983,3,12.41673374176025,,291
1984,1,12.50390911102295,,291
1984,2,9.087682723999023,,291
1984,3,10.831298828125,,291
1985,1,12.27662658691406,,291
1985,2,9.863421440124512,,291
1985,3,11.10002040863037,,291
1986,1,13.00176429748535,,291
1986,2,9.756316184997559,,291
1986,3,11.40952777862549,,291
1987,1,11.78904247283936,,291
1987,2,7.931485176086426,,291
1987,3,9.88597583770752,,291
1988,1,11.87902545928955,,291
1988,2,8.578291893005371,,291
1988,3,10.27385520935059,,291
1989,1,11.39004325866699,,291
1989,2,8.990478515625,,291
1989,3,10.22546291351318,,291
1990,1,11.14956760406494,,291
1990,2,8.55037784576416,,291
1990,3,9.875364303588867,,291
1991,1,10.54391670227051,,291
1991,2,8.139116287231445,,291
1991,3,9.376482009887695,,291
1992,1,9.914243698120117,,291
1992,2,7.113641738891602,,291
1992,3,8.55924129486084,,291
1993,1,9.526959419250488,,291
1993,2,7.142574310302734,,291
1993,3,8.389720916748047,,291
1994,1,10.06514453887939,,291
1994,2,6.483869552612305,,291
1994,3,8.309959411621094,,291
1995,1,8.038860321044922,,291
1995,2,6.433303833007813,,291
1995,3,7.251156330108643,,291
1996,1,7.529645442962646,,291
1996,2,6.175266265869141,,291
1996,3,6.862580299377441,,291
1997,1,7.152688503265381,,291
1997,2,5.844204425811768,,291
1997,3,6.503491878509521,,291
1998,1,6.76966381072998,,291
1998,2,4.745585918426514,,291
1998,3,5.782854080200195,,291
1999,1,6.679030895233154,,291
1999,2,5.123617649078369,,291
1999,3,5.931367874145508,,291
2000,1,6.818661689758301,,291
2000,2,5.363945007324219,,291
2000,3,6.101436138153076,,291
2001,1,6.708740711212158,,291
2001,2,5.383036136627197,,291
2001,3,6.05100154876709,,291
2002,1,5.992609024047852,,291
2002,2,4.435380935668945,,291
2002,3,5.224040031433105,,291
2003,1,5.463056087493896,,291
2003,2,4.665637016296387,,291
2003,3,5.074386119842529,,291
2004,1,5.054758548736572,,291
2004,2,4.066175937652588,,291
2004,3,4.575445175170898,,291
2005,1,4.674841403961182,,291
2005,2,3.996329545974731,,291
2005,3,4.345603466033936,,291
2006,1,4.934369087219238,,291
2006,2,4.415876388549805,,291
2006,3,4.675143241882324,,291
2007,1,4.904749870300293,,291
2007,2,3.986056804656982,,291
2007,3,4.445436954498291,,291
2008,1,4.975308418273926,,291
2008,2,4.096258640289307,,291
2008,3,4.555728435516357,,291
2009,1,4.435239791870117,,291
2009,2,3.656934976577759,,291
2009,3,4.056089401245117,,291
2010,1,3.936280965805054,,291
2010,2,3.607718944549561,,291
2010,3,3.776983976364136,,291
2011,1,4.535408496856689,,291
2011,2,3.637154817581177,,291
2011,3,4.096287727355957,,291
2012,1,4.346010684967041,,291
2012,2,3.896108865737915,,291
2012,3,4.135989189147949,,291
2013,1,4.824987411499023,,291
2013,2,3.857095003128052,,291
2013,3,4.346096992492676,,291
2014,1,4.31614351272583,,291
2014,2,4.016772270202637,,291
2014,3,4.15649938583374,,291
2015,1,4.196261405944824,,291
2015,2,3.956859350204468,,291
2015,3,4.08652400970459,,291
2016,1,4.096682548522949,,291
2016,2,3.646840572357178,,291
2016,3,3.876731157302856,,291
2017,1,4.196724891662598,,291
2017,2,4.327146530151367,,291
2017,3,4.246955871582031,,291
2018,1,5.424586296081543,,291
2018,2,4.016016960144043,,291
2018,3,4.755193710327148,,291
2019,1,4.38597583770752,,291
2019,2,3.667465686798096,,291
2019,3,4.036735057830811,,291
2020,1,4.218051910400391,,291
2020,2,3.388258695602417,,291
2020,3,3.808131456375122,,291
2021,1,3.887830257415771,,291
2021,2,3.029043912887573,,291
2021,3,3.458513021469116,,291
1901,1,241.6531066894531,,292
1901,2,212.4336547851563,,292
1901,3,227.0033264160156,,292
1902,1,230.0714569091797,,292
1902,2,200.0072021484375,,292
1902,3,215.0590667724609,,292
1903,1,229.5896911621094,,292
1903,2,199.1791076660156,,292
1903,3,214.5052032470703,,292
1904,1,230.9306335449219,,292
1904,2,202.6241607666016,,292
1904,3,216.8699798583984,,292
1905,1,215.7155456542969,,292
1905,2,187.1781463623047,,292
1905,3,201.5032196044922,,292
1906,1,241.7945098876953,,292
1906,2,207.6198120117188,,292
1906,3,224.8075561523438,,292
1907,1,213.1249847412109,,292
1907,2,184.9657287597656,,292
1907,3,199.1348419189453,,292
1908,1,217.0490570068359,,292
1908,2,184.9165496826172,,292
1908,3,201.1601257324219,,292
1909,1,209.1875305175781,,292
1909,2,180.0188140869141,,292
1909,3,194.7693328857422,,292
1910,1,196.0746612548828,,292
1910,2,168.4791107177734,,292
1910,3,182.4302673339844,,292
1911,1,260.0303344726563,,292
1911,2,231.2295989990234,,292
1911,3,245.5700073242188,,292
1912,1,194.6373291015625,,292
1912,2,171.1419067382813,,292
1912,3,182.9197082519531,,292
1913,1,206.5738830566406,,292
1913,2,180.6254577636719,,292
1913,3,193.7344665527344,,292
1914,1,209.0637664794922,,292
1914,2,183.4240112304688,,292
1914,3,196.3453521728516,,292
1915,1,224.0536499023438,,292
1915,2,192.2477416992188,,292
1915,3,208.2778015136719,,292
1916,1,222.0080718994141,,292
1916,2,198.0193939208984,,292
1916,3,210.094482421875,,292
1917,1,229.3666381835938,,292
1917,2,198.4213104248047,,292
1917,3,214.0108642578125,,292
1918,1,278.6537170410156,,292
1918,2,250.0718994140625,,292
1918,3,264.4642333984375,,292
1919,1,210.0508270263672,,292
1919,2,179.3843231201172,,292
1919,3,195.0863189697266,,292
1920,1,200.7097778320313,,292
1920,2,173.9743804931641,,292
1920,3,187.5186309814453,,292
1921,1,193.6188201904297,,292
1921,2,172.5937652587891,,292
1921,3,183.1629638671875,,292
1922,1,151.0248870849609,,292
1922,2,123.1496810913086,,292
1922,3,137.4639892578125,,292
1923,1,161.4132690429688,,292
1923,2,136.3708648681641,,292
1923,3,149.0925598144531,,292
1924,1,145.6542053222656,,292
1924,2,118.9622116088867,,292
1924,3,132.6487884521484,,292
1925,1,152.6051635742188,,292
1925,2,127.1947402954102,,292
1925,3,140.1575469970703,,292
1926,1,161.90625,,292
1926,2,136.2282867431641,,292
1926,3,149.3535003662109,,292
1927,1,145.7183990478516,,292
1927,2,118.206298828125,,292
1927,3,132.2774810791016,,292
1928,1,155.9199676513672,,292
1928,2,127.2241668701172,,292
1928,3,141.8399505615234,,292
1929,1,161.5092926025391,,292
1929,2,138.1985626220703,,292
1929,3,149.994140625,,292
1930,1,133.1276092529297,,292
1930,2,105.5353927612305,,292
1930,3,119.5536651611328,,292
1931,1,126.0399856567383,,292
1931,2,104.5526962280273,,292
1931,3,115.4320449829102,,292
1932,1,136.9273071289063,,292
1932,2,112.1467056274414,,292
