year,sex,value,note
1980,3,6.7557202595285,
1981,3,6.28506432954563,
1982,3,5.91926196079337,
1983,3,5.6269329597747,
1984,3,5.37739207613599,
1985,3,5.15158850168915,
1986,3,4.94056837960849,
1987,3,4.74601600442832,
1988,3,4.5791328058397,
1989,3,4.45317536033456,
1990,3,4.3562430443493,
1991,3,4.27033845093238,
1992,3,4.1890160981003,
1993,3,4.12539742443779,
1994,3,4.08391560110648,
1995,3,4.0452185188033,
1996,3,3.97833038173286,
1997,3,3.88162012398217,
1998,3,3.7934486497137,
1999,3,3.74857511745282,
2000,3,3.75575256098975,
2001,3,3.80465938638817,
2002,3,3.8775506847791,
2003,3,3.93409071083766,
2004,3,3.94017144279863,
2005,3,3.9036333375936,
2006,3,3.85316830869098,
2007,3,3.80936949022674,
2008,3,3.77670930537946,
2009,3,3.75910664052134,
2010,3,3.7465115527387,
2011,3,3.72554587536976,
2012,3,3.68799015706226,
2013,3,3.64110602950935,
2014,3,3.59141230465445,
2015,3,3.54317089512848,
2016,3,3.50144403335137,
2017,3,3.46977500812747,
2018,3,3.44819988493706,
2019,3,3.43604355681946,
2020,3,3.42808153497337,
2021,3,3.42193108948121,
2022,3,3.41030045080537,
2023,3,3.38850470428968,
1968,3,15.9334488143506,
1969,3,15.4524707253519,
1970,3,15.0305007429547,
1971,3,14.4449438449077,
1972,3,13.6436772625559,
1973,3,12.8169799216905,
1974,3,12.1323476261318,
1975,3,11.5356371430798,
1976,3,10.8798322861268,
1977,3,10.1330253658748,
1978,3,9.41555211347203,
1979,3,8.83896424464004,
1980,3,8.395679285740981,
1981,3,8.035876749057961,
1982,3,7.72564027687962,
1983,3,7.4493013164903,
1984,3,7.19617202735422,
1985,3,6.95730202696732,
1986,3,6.72274734963843,
1987,3,6.48315662991459,
1988,3,6.24057572055989,
1989,3,5.99962265863081,
1990,3,5.76736758936286,
1991,3,5.56285435599282,
1992,3,5.39383787376798,
1993,3,5.248712869542,
1994,3,5.11798882773629,
1995,3,5.00145618355639,
1996,3,4.89866819707362,
1997,3,4.81216178894229,
1998,3,4.742848066323,
1999,3,4.68474014851274,
2000,3,4.64135524418587,
2001,3,4.62440029656974,
2002,3,4.62593708472229,
2003,3,4.61799814577719,
2004,3,4.57037553590448,
2005,3,4.48793574013374,
2006,3,4.39709356250422,
2007,3,4.3138575482943,
2008,3,4.2354687651659,
2009,3,4.16049750471908,
2010,3,4.09929113512869,
2011,3,4.06108341353711,
2012,3,4.04584430799588,
2013,3,4.02162239745922,
2014,3,3.95721650092425,
2015,3,3.87353931021368,
2016,3,3.8139152050791,
2017,3,3.7928769951406,
2018,3,3.77425426002729,
2019,3,3.72196933083094,
2020,3,3.63811577117753,
2021,3,3.54037649339663,
2022,3,3.44422214118531,
2023,3,3.36607165791089,
1968,3,12.8986248342098,
1969,3,12.7849916302988,
1970,3,12.6202681134643,
1971,3,12.3882701239325,
1972,3,12.0672662957646,
1973,3,11.6451113952229,
1974,3,11.0875022795044,
1975,3,10.3959911721669,
1976,3,9.630035877778679,
1977,3,8.867345562546101,
1978,3,8.163517853104111,
1979,3,7.55543766066006,
1980,3,7.05864662956734,
1981,3,6.66985590644789,
1982,3,6.36423705903069,
1983,3,6.12144962481015,
1984,3,5.91170268210984,
1985,3,5.71054875411753,
1986,3,5.50431300190869,
1987,3,5.29098546523586,
1988,3,5.06993662096589,
1989,3,4.85000399974412,
1990,3,4.63736828529452,
1991,3,4.43477022307383,
1992,3,4.23465253914536,
1993,3,4.04198814596647,
1994,3,3.8749716654217,
1995,3,3.74371763058837,
1996,3,3.6525900721238,
1997,3,3.59571752279855,
1998,3,3.56644091520648,
1999,3,3.5458251043631,
2000,3,3.51801174978168,
2001,3,3.4796160726605,
2002,3,3.43544747967886,
2003,3,3.38709693364924,
2004,3,3.33348524761524,
2005,3,3.27065799286684,
2006,3,3.19789606803009,
2007,3,3.11025222853377,
2008,3,3.00493264981948,
2009,3,2.88624684867308,
2010,3,2.75749970856963,
2011,3,2.63059961715337,
2012,3,2.52233652030639,
2013,3,2.43951290610742,
2014,3,2.38213589062542,
2015,3,2.34894478003046,
2016,3,2.33663709783188,
2017,3,2.33835910666975,
2018,3,2.3468774937631,
2019,3,2.35677507268755,
2020,3,2.35966537402988,
2021,3,2.35255247614975,
2022,3,2.33660481494075,
2023,3,2.31144832972404,
1989,3,12.7993664785315,
1990,3,12.7689073606457,
1991,3,12.7460756579056,
1992,3,12.7225523458641,
1993,3,12.633676467725,
1994,3,12.4669463753185,
1995,3,12.206951699899,
1996,3,11.838706824502,
1997,3,11.3985030128663,
1998,3,10.9524726604172,
1999,3,10.4824552681661,
2000,3,10.0444866034255,
2001,3,9.628648586596119,
2002,3,9.239080726243801,
2003,3,8.855627743594569,
2004,3,8.484004107028561,
2005,3,8.136631205392041,
2006,3,7.80205435180458,
2007,3,7.48664049618494,
2008,3,7.20790540542486,
2009,3,6.99811307252163,
2010,3,6.86777653117363,
2011,3,6.81896958210161,
2012,3,6.83075991875362,
2013,3,6.88909619263163,
2014,3,7.00651934909334,
2015,3,7.125645672557,
2016,3,7.26977704507043,
2017,3,7.39742397972535,
2018,3,7.51197040467626,
2019,3,7.55715389934577,
2020,3,7.52029662187483,
2021,3,7.44890118807827,
2022,3,7.36390423064233,
2023,3,7.18798319233835,
1989,3,13.7323379380455,
1990,3,13.1854845472716,
1991,3,12.6330662824183,
1992,3,12.1425945758442,
1993,3,11.6966224291198,
1994,3,11.2893621456275,
1995,3,10.9309453173206,
1996,3,10.6204267227554,
1997,3,10.3505957841221,
1998,3,10.1272779801023,
1999,3,9.98912867915843,
2000,3,9.97679964264238,
2001,3,10.1509925428373,
2002,3,10.4963985996338,
2003,3,10.9646726462239,
2004,3,11.4445606579574,
2005,3,11.6959252655028,
2006,3,11.4987662204133,
2007,3,10.8945111780178,
2008,3,10.1409847713513,
2009,3,9.41740305213459,
2010,3,8.82702835764071,
2011,3,8.42738192244652,
2012,3,8.20317275232583,
2013,3,8.126136167446919,
2014,3,8.2199014171073,
2015,3,8.546602686163039,
2016,3,9.198229614276469,
2017,3,10.1607934774979,
2018,3,11.3217220950583,
2019,3,12.5584424182058,
2020,3,13.6532210592437,
2021,3,14.4120793460104,
2022,3,14.8087669768763,
2023,3,14.9228773149901,
1989,3,35.1718306123031,
1990,3,34.4217577337194,
1991,3,33.5704012729647,
1992,3,32.7267991572444,
1993,3,32.0397929508865,
1994,3,31.3350017880834,
1995,3,30.6972530046649,
1996,3,30.0209168667988,
1997,3,29.3092512699114,
1998,3,28.6201047857129,
1999,3,27.9575577779843,
2000,3,27.2108667782133,
2001,3,26.5255058249694,
2002,3,25.867117544171,
2003,3,25.3328051577323,
2004,3,24.9006090716601,
2005,3,24.5420644702,
2006,3,24.2359922182442,
2007,3,24.0014815710649,
2008,3,23.7525619367235,
2009,3,23.5478183192171,
2010,3,23.4599610396313,
2011,3,23.4062571697343,
2012,3,23.39889946549,
2013,3,23.4067276892642,
2014,3,23.4944839624062,
2015,3,23.5900300294426,
2016,3,23.7093288758327,
2017,3,23.8360471544552,
2018,3,23.8592978099919,
2019,3,23.6826403582737,
2020,3,23.4040131864044,
2021,3,23.0835552315626,
2022,3,22.7432138294377,
2023,3,22.4125415305035,
1989,3,19.0625400894845,
1990,3,18.5332728592883,
1991,3,18.0372237405037,
1992,3,17.663046528726,
1993,3,17.3876016086808,
1994,3,17.2951035960047,
1995,3,17.4032814307908,
1996,3,17.698492279845,
1997,3,18.136856044695,
1998,3,18.5784435523757,
1999,3,18.9041220737133,
2000,3,19.0991173161962,
2001,3,19.1466566235178,
2002,3,19.0959312964999,
2003,3,18.9738895408812,
2004,3,18.8386971686987,
2005,3,18.7309619534711,
2006,3,18.6318519700741,
2007,3,18.4859807120066,
2008,3,18.3269145061682,
2009,3,18.1923869389643,
2010,3,18.0570959883395,
2011,3,17.8979860451928,
2012,3,17.7051090195028,
2013,3,17.4383201095412,
2014,3,17.0874389003932,
2015,3,16.6571146942156,
2016,3,16.220553220051,
2017,3,15.7686231158014,
2018,3,15.2880112982325,
2019,3,14.7991600278785,
2020,3,14.3096847378894,
2021,3,13.8810159577383,
2022,3,13.4510468959558,
2023,3,13.0429704163592,
1989,3,24.3824415205715,
1990,3,23.947309846009,
1991,3,23.5590041761356,
1992,3,23.2181540505233,
1993,3,22.9119911231773,
1994,3,22.5852068452447,
1995,3,22.2478489530715,
1996,3,21.852962469875,
1997,3,21.4512802988258,
1998,3,21.0504207757755,
1999,3,20.6576661933528,
2000,3,20.2905286015344,
2001,3,19.9452943426647,
2002,3,19.6327867157666,
2003,3,19.3339998617786,
2004,3,19.086872262696,
2005,3,18.9512379432191,
2006,3,18.8641172412286,
2007,3,18.7910029099036,
2008,3,18.6152690197655,
2009,3,18.299891997797,
2010,3,17.9511747503406,
2011,3,17.5504171699085,
2012,3,17.0781342854957,
2013,3,16.6037498219416,
2014,3,16.1209316474335,
2015,3,15.6288751981214,
2016,3,15.180334467236,
2017,3,14.6426751618356,
2018,3,14.1885986720788,
2019,3,13.7233182829,
2020,3,13.2981338259971,
2021,3,12.906825440224,
2022,3,12.4990876706141,
2023,3,12.1458955194012,
1989,3,33.2882895166125,
1990,3,32.3418163811505,
1991,3,31.4058892988833,
1992,3,30.4379138576951,
1993,3,29.5799294537022,
1994,3,28.6516906510261,
1995,3,27.8043936335514,
1996,3,27.0032935345426,
1997,3,26.2397469565943,
1998,3,25.4926715316637,
1999,3,24.8181729143434,
2000,3,24.269096557549,
2001,3,23.7489581191092,
2002,3,23.3350923823213,
2003,3,22.9007276887666,
2004,3,22.3037319662813,
2005,3,21.6185872455749,
2006,3,20.8111880848006,
2007,3,19.8463067091773,
2008,3,18.7481067905079,
2009,3,17.5128895283516,
2010,3,16.1539439917887,
2011,3,14.6842122871362,
2012,3,13.2364352644251,
2013,3,11.8257900514674,
2014,3,10.5329997544238,
2015,3,9.422110991135829,
2016,3,8.468115470069201,
2017,3,7.71201582696571,
2018,3,7.07249214142241,
2019,3,6.50783607702456,
2020,3,5.97096555212632,
2021,3,5.51607129031848,
2022,3,5.13268386978171,
2023,3,4.80791761009775,
1968,3,11.1163734328579,
1969,3,10.8491357786572,
1970,3,10.6262638414194,
1971,3,10.4069557793238,
1972,3,10.1561646694137,
1973,3,9.82871224335929,
1974,3,9.42828715094026,
1975,3,8.958477413405269,
1976,3,8.42916993456817,
1977,3,7.87613380094597,
1978,3,7.32754750068036,
1979,3,6.8118317290135,
1980,3,6.34396711448216,
1981,3,5.9386647398826,
1982,3,5.59054660104961,
1983,3,5.3030973976157,
1984,3,5.06254183957898,
1985,3,4.86258658081817,
1986,3,4.70431383766248,
1987,3,4.58168407388475,
1988,3,4.48898090864778,
1989,3,4.41154133656227,
1990,3,4.33044045367477,
1991,3,4.21783260840983,
1992,3,4.04279395109715,
1993,3,3.81945576192764,
1994,3,3.62229156169662,
1995,3,3.51698482053301,
1996,3,3.48657533536533,
1997,3,3.48962682289732,
1998,3,3.4980714070763,
1999,3,3.50579016723933,
2000,3,3.50437471069072,
2001,3,3.48715473390784,
2002,3,3.45144634604841,
2003,3,3.38307898797355,
2004,3,3.27302570114138,
2005,3,3.12276484566743,
2006,3,2.9805541126567,
2007,3,2.91442980641974,
2008,3,2.95692316066235,
2009,3,3.06421018130151,
2010,3,3.17851636857946,
2011,3,3.27554972255962,
2012,3,3.33188466117574,
2013,3,3.33945424900189,
2014,3,3.30017556572021,
2015,3,3.22504725588687,
2016,3,3.13116659720249,
2017,3,3.05006599401582,
2018,3,2.99093301166645,
2019,3,2.94138589583403,
2020,3,2.88879259362305,
2021,3,2.83386378016059,
2022,3,2.77138327099565,
2023,3,2.70420774032433,
1989,3,13.5950260691075,
1990,3,13.7446232142996,
1991,3,13.9054848205666,
1992,3,14.1079909620608,
1993,3,14.3794554017183,
1994,3,14.7151201353018,
1995,3,15.1217740090576,
1996,3,15.5748387137055,
1997,3,16.0588639495291,
1998,3,16.561010947957,
1999,3,17.0314277469402,
2000,3,17.5186036268261,
2001,3,18.0057552628284,
2002,3,18.4752437879706,
2003,3,18.9275675218763,
2004,3,19.367914098839,
2005,3,19.6651942031954,
2006,3,19.7355832816262,
2007,3,19.7368433469938,
2008,3,19.5923476001401,
2009,3,19.2828882896406,
2010,3,18.9109973515453,
2011,3,18.485736266379,
2012,3,17.9988610724463,
2013,3,17.4751065385558,
2014,3,16.9867036789435,
2015,3,16.4806412030252,
2016,3,15.8916242124276,
2017,3,15.4323275954045,
2018,3,14.9374218199397,
2019,3,14.4701437809816,
2020,3,13.9621969725903,
2021,3,13.5575117693552,
2022,3,13.1105570607244,
2023,3,12.6343377603662,
1989,3,19.3779388992045,
1990,3,19.0494457502744,
1991,3,18.6972900003489,
1992,3,18.30925903379,
1993,3,17.8452307656083,
1994,3,17.3637842245863,
1995,3,16.8851458886974,
1996,3,16.341282962408,
1997,3,15.8029636782186,
1998,3,15.2797898000227,
1999,3,14.744558570065,
2000,3,14.2425268750151,
2001,3,13.7547455706276,
2002,3,13.28861474474,
2003,3,12.809802418122,
2004,3,12.3483859348452,
2005,3,11.8824127875383,
2006,3,11.4707297852791,
2007,3,11.1215721806781,
2008,3,10.8207001830279,
2009,3,10.6335550907672,
2010,3,10.5313579818556,
2011,3,10.5263450050382,
2012,3,10.6022992910334,
2013,3,10.7802542323391,
2014,3,11.0709370263736,
2015,3,11.4053996804956,
2016,3,11.7625556425108,
2017,3,12.0721256559929,
2018,3,12.2850245164721,
2019,3,12.362267972638,
2020,3,12.318846291279,
2021,3,12.1766514800119,
2022,3,11.9541290557127,
2023,3,11.7211377354159,
1974,3,43.0842885912315,
1975,3,41.8751772199856,
1976,3,40.6111877173676,
1977,3,39.4026212697676,
1978,3,38.285331894883,
1979,3,37.2806463884965,
1980,3,36.4841195280568,
1981,3,35.8414793757963,
1982,3,35.2647219758536,
1983,3,34.6765206201683,
1984,3,34.1003640331191,
1985,3,33.4920871853912,
1986,3,32.935115305055,
1987,3,32.478426938887,
1988,3,32.1408517413075,
1989,3,31.9953076245986,
1990,3,32.0716755661555,
1991,3,32.3165122122018,
1992,3,32.4411974392222,
1993,3,32.4185505618691,
1994,3,32.3174294023348,
1995,3,32.1399018289767,
1996,3,31.963420487851,
1997,3,31.7121649733491,
1998,3,31.3892068208518,
1999,3,30.9515629420156,
2000,3,30.4936246533626,
2001,3,30.0195758213264,
2002,3,29.5207726900085,
2003,3,29.0479061562377,
2004,3,28.6605926600367,
2005,3,28.319090555783,
2006,3,28.0489658906453,
2007,3,27.7585708025766,
2008,3,27.4165658093448,
2009,3,26.9935864150992,
2010,3,26.5348383524612,
2011,3,26.0554849246187,
2012,3,25.5751810855185,
2013,3,25.1002031321418,
2014,3,24.6330265995327,
2015,3,24.1845261005515,
2016,3,23.7372251288023,
2017,3,23.2955222379485,
2018,3,22.8543198457623,
2019,3,22.341253321314,
2020,3,21.8452140840114,
2021,3,21.3891840927368,
2022,3,20.9762675072021,
2023,3,20.5081065511263,
1989,3,13.4297156035293,
1990,3,12.9845154738295,
1991,3,12.5223517611629,
1992,3,12.0553339090171,
1993,3,11.5457006913624,
1994,3,11.0644381513131,
1995,3,10.6012883879716,
1996,3,10.1687479010293,
1997,3,9.78139963585145,
1998,3,9.419444735748639,
1999,3,9.07483764438304,
2000,3,8.760364898756009,
2001,3,8.44946772762971,
2002,3,8.19732123343765,
2003,3,7.99500607305846,
2004,3,7.85583338728034,
2005,3,7.76055778617559,
2006,3,7.7142807117986,
2007,3,7.72041841048132,
2008,3,7.75405491316516,
2009,3,7.87960016436558,
2010,3,7.79572407368422,
2011,3,7.76023951927964,
2012,3,7.68603219103685,
2013,3,7.58983914721681,
2014,3,7.48928361001903,
2015,3,7.38523861601092,
2016,3,7.29096692885915,
2017,3,7.17723931571456,
2018,3,7.06958309385901,
2019,3,6.9719731978309,
2020,3,6.74617255277618,
2021,3,6.56151418899662,
2022,3,6.38065330456084,
2023,3,6.17274997204342,
1989,3,15.1997865848055,
1990,3,14.9042270941173,
1991,3,14.5750152783044,
1992,3,14.210215574504,
1993,3,13.827684213646,
1994,3,13.5057479640289,
1995,3,13.2904843700579,
1996,3,13.1414641633177,
1997,3,13.0461045292378,
1998,3,12.9754720943047,
1999,3,12.881166609646,
2000,3,12.7793312936599,
2001,3,12.6596990914482,
2002,3,12.5351054997111,
2003,3,12.4113366837912,
2004,3,12.2579938727347,
2005,3,12.0647846541892,
2006,3,11.8828574498091,
2007,3,11.7098143671756,
2008,3,11.5005848652381,
2009,3,11.2675303081945,
2010,3,11.0439731192152,
2011,3,10.8309142386615,
2012,3,10.6237472854429,
2013,3,10.4501978219685,
2014,3,10.2824568319992,
2015,3,10.1237746716763,
2016,3,9.949729315197549,
2017,3,9.75582124133463,
2018,3,9.549991532667949,
2019,3,9.31633477587919,
2020,3,9.087119664423071,
2021,3,8.83597865204181,
2022,3,8.56702861163183,
2023,3,8.312853230896851,
1989,3,10.1959449370469,
1990,3,9.79599497785072,
1991,3,9.389901300520661,
1992,3,9.02751414413717,
1993,3,8.698438605896021,
1994,3,8.405491028386191,
1995,3,8.16614399943246,
1996,3,7.95185710247759,
1997,3,7.76863561017038,
1998,3,7.57671326970337,
1999,3,7.39070719190174,
2000,3,7.19726915034388,
2001,3,7.00842851568205,
2002,3,6.81199603473327,
2003,3,6.61234981741523,
2004,3,6.41906334560655,
2005,3,6.23647653488137,
2006,3,6.06369200334616,
2007,3,5.89876728367815,
2008,3,5.75360717532862,
2009,3,5.61971457988931,
2010,3,5.50609738910513,
2011,3,5.41136100124384,
2012,3,5.34017789633171,
2013,3,5.27833180257936,
2014,3,5.22766032348661,
2015,3,5.18040383515085,
2016,3,5.10129755632239,
2017,3,5.01841519043858,
2018,3,4.91618039682321,
2019,3,4.82387130472101,
2020,3,4.71124342739877,
2021,3,4.58643248140625,
2022,3,4.4645315951307,
2023,3,4.33699861845407,
1989,3,28.7790136045901,
1990,3,28.6034879566093,
1991,3,28.453407458044,
1992,3,28.1842773826907,
1993,3,27.9170529981121,
1994,3,27.553338965209,
1995,3,27.1121479566449,
1996,3,26.6268354418154,
1997,3,26.1032853892317,
1998,3,25.5668132336172,
1999,3,25.0728154845699,
2000,3,24.6469661242551,
2001,3,24.3560659245315,
2002,3,24.0756673099746,
2003,3,23.7105921975108,
2004,3,23.2346652081138,
2005,3,22.5127552637098,
2006,3,21.493564844786,
2007,3,20.2375745073605,
2008,3,18.9001588659026,
2009,3,17.5836585813151,
2010,3,16.3566264915244,
2011,3,15.3190111604704,
2012,3,14.4090998465033,
2013,3,13.6048109987491,
2014,3,12.8910641894,
2015,3,12.2684360581203,
2016,3,11.6907099693632,
2017,3,11.1799616033832,
2018,3,10.7396702872437,
2019,3,10.3478758316021,
2020,3,9.98126485419467,
2021,3,9.62657319127478,
2022,3,9.33152255108028,
2023,3,9.046541540777939,
1989,3,20.5957452915035,
1990,3,19.8655033022838,
1991,3,19.0727785727221,
1992,3,18.4712775155796,
1993,3,17.9906838414318,
1994,3,17.5664554345427,
1995,3,17.2043694705818,
1996,3,16.9142255452353,
1997,3,16.600515009866,
1998,3,16.1730911556001,
1999,3,15.4794983447586,
2000,3,14.445826799235,
2001,3,13.1073802653679,
2002,3,12.2946075359355,
2003,3,11.8004284453435,
2004,3,11.410247388142,
2005,3,11.0752246326987,
2006,3,10.8589969660587,
2007,3,10.5720614794494,
2008,3,10.2071687477926,
2009,3,9.852352978657461,
2010,3,9.615221098634811,
2011,3,9.66686290656758,
2012,3,9.956883293369501,
2013,3,10.353004614141,
2014,3,10.6760052088286,
2015,3,10.8926242566093,
2016,3,10.8741056775509,
2017,3,10.646084413255,
2018,3,10.262122243109,
2019,3,9.8866870275737,
2020,3,9.484404116693559,
2021,3,9.17018560779726,
2022,3,8.93033975345892,
2023,3,8.71552304135775,
1989,3,77.0073135477711,Afghanistan
1990,3,75.51926240500291,Afghanistan
1991,3,73.98303912421591,Afghanistan
1992,3,72.47957508801071,Afghanistan
1993,3,71.0007847850969,Afghanistan
1994,3,69.5590906214331,Afghanistan
1995,3,68.2241011189717,Afghanistan
1996,3,66.9585782457228,Afghanistan
1997,3,65.71656397487909,Afghanistan
1998,3,64.54762248696829,Afghanistan
1999,3,63.4055455494597,Afghanistan
2000,3,62.2209783106706,Afghanistan
2001,3,60.9703103030384,Afghanistan
2002,3,59.7026327543622,Afghanistan
2003,3,58.3335201823796,Afghanistan
2004,3,56.9623050898981,Afghanistan
2005,3,55.4830029546327,Afghanistan
2006,3,54.0260918423904,Afghanistan
2007,3,52.5581395651406,Afghanistan
2008,3,51.1174740019955,Pakistan
2009,3,50.5124789571071,Pakistan
2010,3,49.8466090007458,Pakistan
2011,3,49.0583730077331,Pakistan
2012,3,48.1570929249905,Pakistan
2013,3,47.2380821043036,Pakistan
2014,3,46.2744497138551,Pakistan
2015,3,45.2697890200364,Pakistan
2016,3,44.2923649294908,Pakistan
2017,3,43.464313565617,South Sudan
2018,3,42.3766528861929,Pakistan
2019,3,41.4215677153761,Pakistan
2020,3,40.4889454028138,Pakistan
2021,3,40.3198643555219,South Sudan
2022,3,40.3340898880464,South Sudan
2023,3,40.240552365743,South Sudan
1989,3,2.64228490826905,Japan
1990,3,2.54321859858988,Japan
1991,3,2.46608997888418,Japan
1992,3,2.39806617316843,Japan
1993,3,2.32906701942923,Japan
1994,3,2.2531554255079,Japan
1995,3,2.16454574256198,Japan
1996,3,2.068913212004,Japan
1997,3,1.97513386684992,Japan
1998,3,1.88099642303115,Singapore
1999,3,1.73930504819338,Singapore
2000,3,1.60030162323408,Singapore
2001,3,1.48711468382086,Singapore
2002,3,1.40324788491118,Singapore
2003,3,1.34032486686083,Singapore
2004,3,1.29426724894519,Singapore
2005,3,1.25983805049714,Singapore
2006,3,1.23335053289426,Singapore
2007,3,1.21198122500512,Singapore
2008,3,1.18690517732216,Singapore
2009,3,1.15785446501153,Singapore
2010,3,1.11663596475536,Japan
2011,3,1.06776154449093,Japan
2012,3,1.02196794861965,Japan
2013,3,.9853681734961059,Japan
2014,3,.946612845019848,San Marino
2015,3,.891616819166673,San Marino
2016,3,.841017674701527,San Marino
2017,3,.795599489951301,San Marino
2018,3,.757310271437783,San Marino
2019,3,.726022972865814,San Marino
2020,3,.6984501303519171,San Marino
2021,3,.670312786648109,San Marino
2022,3,.643162219005421,San Marino
2023,3,.617833502749453,San Marino
1989,3,4.85000399974412,Australia
1990,3,4.63736828529452,Australia
1991,3,4.43477022307383,Australia
1992,3,4.23465253914536,Australia
1993,3,4.04198814596647,Australia
1994,3,3.8749716654217,Australia
1995,3,3.74371763058837,Australia
1996,3,3.6525900721238,Australia
1997,3,3.59571752279855,Australia
1998,3,3.56644091520648,Australia
1999,3,3.5458251043631,Australia
2000,3,3.51801174978168,Australia
2001,3,3.48715473390784,New Zealand
2002,3,3.45144634604841,New Zealand
2003,3,3.38709693364924,Australia
2004,3,3.33348524761524,Australia
2005,3,3.27065799286684,Australia
2006,3,3.19789606803009,Australia
2007,3,3.11025222853377,Australia
2008,3,3.00493264981948,Australia
2009,3,3.06421018130151,New Zealand
2010,3,3.17851636857946,New Zealand
2011,3,3.27554972255962,New Zealand
2012,3,3.33188466117574,New Zealand
2013,3,3.33945424900189,New Zealand
2014,3,3.30017556572021,New Zealand
2015,3,3.22504725588687,New Zealand
2016,3,3.13116659720249,New Zealand
2017,3,3.05006599401582,New Zealand
2018,3,2.99093301166645,New Zealand
2019,3,2.94138589583403,New Zealand
2020,3,2.88879259362305,New Zealand
2021,3,2.83386378016059,New Zealand
2022,3,2.77138327099565,New Zealand
2023,3,2.70420774032433,New Zealand
1989,3,4.41154133656227,New Zealand
1990,3,4.33044045367477,New Zealand
1991,3,4.21783260840983,New Zealand
1992,3,4.04279395109715,New Zealand
1993,3,3.81945576192764,New Zealand
1994,3,3.62229156169662,New Zealand
1995,3,3.51698482053301,New Zealand
1996,3,3.48657533536533,New Zealand
1997,3,3.48962682289732,New Zealand
1998,3,3.4980714070763,New Zealand
1999,3,3.50579016723933,New Zealand
2000,3,3.50437471069072,New Zealand
2001,3,3.4796160726605,Australia
2002,3,3.43544747967886,Australia
2003,3,3.38307898797355,New Zealand
2004,3,3.27302570114138,New Zealand
2005,3,3.12276484566743,New Zealand
2006,3,2.9805541126567,New Zealand
2007,3,2.91442980641974,New Zealand
2008,3,2.95692316066235,New Zealand
2009,3,2.88624684867308,Australia
2010,3,2.75749970856963,Australia
2011,3,2.63059961715337,Australia
2012,3,2.52233652030639,Australia
2013,3,2.43951290610742,Australia
2014,3,2.38213589062542,Australia
2015,3,2.34894478003046,Australia
2016,3,2.33663709783188,Australia
2017,3,2.33835910666975,Australia
2018,3,2.3468774937631,Australia
2019,3,2.35677507268755,Australia
2020,3,2.35966537402988,Australia
2021,3,2.35255247614975,Australia
2022,3,2.33660481494075,Australia
2023,3,2.31144832972404,Australia
1989,3,40.7302063307349,Haiti
1990,3,38.8147305211395,Haiti
1991,3,37.2371512210521,Haiti
1992,3,35.9247677403925,Haiti
1993,3,34.8874381165011,Haiti
1994,3,33.9729965610162,Haiti
1995,3,33.1640612458422,Haiti
1996,3,32.4128668459949,Haiti
1997,3,31.6728195010337,Haiti
1998,3,30.9144563062893,Haiti
1999,3,30.2700863579475,Haiti
2000,3,29.7422347818802,Haiti
2001,3,29.4110970490154,Haiti
2002,3,29.2103280855367,Haiti
2003,3,29.2124896580432,Haiti
2004,3,29.2736442784147,Haiti
2005,3,29.3110323975234,Haiti
2006,3,29.2018723880702,Haiti
2007,3,29.0557733834134,Haiti
2008,3,28.8581501719303,Haiti
2009,3,28.631383749196,Haiti
2010,3,29.3883554281894,Haiti
2011,3,28.1945961045806,Haiti
2012,3,28.0160161144606,Haiti
2013,3,27.7625523101942,Haiti
2014,3,27.4260165739785,Haiti
2015,3,27.0216951862695,Haiti
2016,3,26.5596337805329,Haiti
2017,3,27.4396874673965,Dominica
2018,3,28.2585609540813,Dominica
2019,3,28.9639177479423,Dominica
2020,3,29.5774635888322,Dominica
2021,3,30.0685979226853,Dominica
2022,3,30.4759646147926,Dominica
2023,3,30.8086139792713,Dominica
1989,3,7.28926185715387,Cuba
1990,3,6.83349552783995,Cuba
1991,3,6.55225766942264,Cuba
1992,3,6.43687166343153,Cuba
1993,3,6.3030048622697,Cuba
1994,3,5.9954297143059,Cuba
1995,3,5.54496293927941,Cuba
1996,3,5.06920081045451,Cuba
1997,3,4.65059196907073,Cuba
1998,3,4.35352012577723,Cuba
1999,3,4.20060858562517,Cuba
2000,3,4.13435218664626,Cuba
2001,3,4.04443128286117,Cuba
2002,3,3.88203330125571,Cuba
2003,3,3.68209921254742,Cuba
2004,3,3.47298184962723,Cuba
2005,3,3.28747876400391,Cuba
2006,3,3.14785882854891,Cuba
2007,3,3.05384166061298,Cuba
2008,3,2.98147771809881,Cuba
2009,3,2.90583267600409,Cuba
2010,3,2.81945934869436,Cuba
2011,3,2.73516444505644,Cuba
2012,3,2.65482146906464,Cuba
2013,3,2.59286840192019,Cuba
2014,3,2.55650162184326,Cuba
2015,3,2.5565652603119,Cuba
2016,3,2.60609873877711,Cuba
2017,3,2.71403341389009,Cuba
2018,3,2.8930752378281,Cuba
2019,3,3.1521800661026,Cuba
2020,3,3.17532122781602,Turks and Caicos Islands
2021,3,3.0985992218597,Turks and Caicos Islands
2022,3,3.02052895021525,Turks and Caicos Islands
2023,3,2.93481500182114,Turks and Caicos Islands
1989,3,29.0349289062937,Guatemala
1990,3,28.1784327517418,Guatemala
1991,3,27.379101539076,Guatemala
1992,3,26.5796728992064,Guatemala
1993,3,25.8107448044397,Guatemala
1994,3,25.0739649853824,Guatemala
1995,3,24.391574679908,Guatemala
1996,3,23.7418875557092,Guatemala
